"","report_date","location","location_type","data_field","data_field_code","time_period","time_period_type","value","unit"
"1",2017-10-14,"Brazil-Rondonia","state","zika_reported","BR0011",NA,NA,172,"cases"
"2",2017-10-14,"Brazil-Acre","state","zika_reported","BR0011",NA,NA,29,"cases"
"3",2017-10-14,"Brazil-Amazonas","state","zika_reported","BR0011",NA,NA,411,"cases"
"4",2017-10-14,"Brazil-Roraima","state","zika_reported","BR0011",NA,NA,238,"cases"
"5",2017-10-14,"Brazil-Para","state","zika_reported","BR0011",NA,NA,660,"cases"
"6",2017-10-14,"Brazil-Amapa","state","zika_reported","BR0011",NA,NA,11,"cases"
"7",2017-10-14,"Brazil-Tocantins","state","zika_reported","BR0011",NA,NA,727,"cases"
"8",2017-10-14,"Brazil-Maranhao","state","zika_reported","BR0011",NA,NA,480,"cases"
"9",2017-10-14,"Brazil-Piaui","state","zika_reported","BR0011",NA,NA,164,"cases"
"10",2017-10-14,"Brazil-Ceara","state","zika_reported","BR0011",NA,NA,1477,"cases"
"11",2017-10-14,"Brazil-Rio_Grande_do_Norte","state","zika_reported","BR0011",NA,NA,340,"cases"
"12",2017-10-14,"Brazil-Paraiba","state","zika_reported","BR0011",NA,NA,107,"cases"
"13",2017-10-14,"Brazil-Pernambuco","state","zika_reported","BR0011",NA,NA,53,"cases"
"14",2017-10-14,"Brazil-Alagoas","state","zika_reported","BR0011",NA,NA,182,"cases"
"15",2017-10-14,"Brazil-Sergipe","state","zika_reported","BR0011",NA,NA,14,"cases"
"16",2017-10-14,"Brazil-Bahia","state","zika_reported","BR0011",NA,NA,2024,"cases"
"17",2017-10-14,"Brazil-Minas_Gerais","state","zika_reported","BR0011",NA,NA,712,"cases"
"18",2017-10-14,"Brazil-Espirito_Santo","state","zika_reported","BR0011",NA,NA,327,"cases"
"19",2017-10-14,"Brazil-Rio_de_Janeiro","state","zika_reported","BR0011",NA,NA,2209,"cases"
"20",2017-10-14,"Brazil-Sao_Paulo","state","zika_reported","BR0011",NA,NA,320,"cases"
"21",2017-10-14,"Brazil-Parana","state","zika_reported","BR0011",NA,NA,63,"cases"
"22",2017-10-14,"Brazil-Santa_Catarina","state","zika_reported","BR0011",NA,NA,14,"cases"
"23",2017-10-14,"Brazil-Rio_Grande_do_Sul","state","zika_reported","BR0011",NA,NA,18,"cases"
"24",2017-10-14,"Brazil-Mato_Grosso_do_Sul","state","zika_reported","BR0011",NA,NA,57,"cases"
"25",2017-10-14,"Brazil-Mato_Grosso","state","zika_reported","BR0011",NA,NA,2056,"cases"
"26",2017-10-14,"Brazil-Goias","state","zika_reported","BR0011",NA,NA,3720,"cases"
"27",2017-10-14,"Brazil-Distrito_Federal","state","zika_reported","BR0011",NA,NA,53,"cases"
