"","report_date","location","location_type","data_field","data_field_code","time_period","time_period_type","value","unit"
"1",2017-12-23,"Brazil-Rondonia","state","zika_reported","BR0011",NA,NA,145,"cases"
"2",2017-12-23,"Brazil-Acre","state","zika_reported","BR0011",NA,NA,42,"cases"
"3",2017-12-23,"Brazil-Amazonas","state","zika_reported","BR0011",NA,NA,419,"cases"
"4",2017-12-23,"Brazil-Roraima","state","zika_reported","BR0011",NA,NA,207,"cases"
"5",2017-12-23,"Brazil-Para","state","zika_reported","BR0011",NA,NA,688,"cases"
"6",2017-12-23,"Brazil-Amapa","state","zika_reported","BR0011",NA,NA,11,"cases"
"7",2017-12-23,"Brazil-Tocantins","state","zika_reported","BR0011",NA,NA,708,"cases"
"8",2017-12-23,"Brazil-Maranhao","state","zika_reported","BR0011",NA,NA,516,"cases"
"9",2017-12-23,"Brazil-Piaui","state","zika_reported","BR0011",NA,NA,161,"cases"
"10",2017-12-23,"Brazil-Ceara","state","zika_reported","BR0011",NA,NA,1502,"cases"
"11",2017-12-23,"Brazil-Rio_Grande_do_Norte","state","zika_reported","BR0011",NA,NA,440,"cases"
"12",2017-12-23,"Brazil-Paraiba","state","zika_reported","BR0011",NA,NA,115,"cases"
"13",2017-12-23,"Brazil-Pernambuco","state","zika_reported","BR0011",NA,NA,33,"cases"
"14",2017-12-23,"Brazil-Alagoas","state","zika_reported","BR0011",NA,NA,245,"cases"
"15",2017-12-23,"Brazil-Sergipe","state","zika_reported","BR0011",NA,NA,17,"cases"
"16",2017-12-23,"Brazil-Bahia","state","zika_reported","BR0011",NA,NA,2161,"cases"
"17",2017-12-23,"Brazil-Minas_Gerais","state","zika_reported","BR0011",NA,NA,750,"cases"
"18",2017-12-23,"Brazil-Espirito_Santo","state","zika_reported","BR0011",NA,NA,348,"cases"
"19",2017-12-23,"Brazil-Rio_de_Janeiro","state","zika_reported","BR0011",NA,NA,2210,"cases"
"20",2017-12-23,"Brazil-Sao_Paulo","state","zika_reported","BR0011",NA,NA,397,"cases"
"21",2017-12-23,"Brazil-Parana","state","zika_reported","BR0011",NA,NA,68,"cases"
"22",2017-12-23,"Brazil-Santa_Catarina","state","zika_reported","BR0011",NA,NA,16,"cases"
"23",2017-12-23,"Brazil-Rio_Grande_do_Sul","state","zika_reported","BR0011",NA,NA,13,"cases"
"24",2017-12-23,"Brazil-Mato_Grosso_do_Sul","state","zika_reported","BR0011",NA,NA,71,"cases"
"25",2017-12-23,"Brazil-Mato_Grosso","state","zika_reported","BR0011",NA,NA,2149,"cases"
"26",2017-12-23,"Brazil-Goias","state","zika_reported","BR0011",NA,NA,3844,"cases"
"27",2017-12-23,"Brazil-Distrito_Federal","state","zika_reported","BR0011",NA,NA,63,"cases"
