"","report_date","location","location_type","data_field","data_field_code","time_period","time_period_type","value","unit"
"1",2016-12-31,"Brazil-Rondonia","state","zika_reported","BR0011",NA,NA,976,"cases"
"2",2016-12-31,"Brazil-Acre","state","zika_reported","BR0011",NA,NA,58,"cases"
"3",2016-12-31,"Brazil-Amazonas","state","zika_reported","BR0011",NA,NA,4493,"cases"
"4",2016-12-31,"Brazil-Roraima","state","zika_reported","BR0011",NA,NA,178,"cases"
"5",2016-12-31,"Brazil-Para","state","zika_reported","BR0011",NA,NA,4524,"cases"
"6",2016-12-31,"Brazil-Amapa","state","zika_reported","BR0011",NA,NA,452,"cases"
"7",2016-12-31,"Brazil-Tocantins","state","zika_reported","BR0011",NA,NA,2292,"cases"
"8",2016-12-31,"Brazil-Maranhao","state","zika_reported","BR0011",NA,NA,4523,"cases"
"9",2016-12-31,"Brazil-Piaui","state","zika_reported","BR0011",NA,NA,233,"cases"
"10",2016-12-31,"Brazil-Ceara","state","zika_reported","BR0011",NA,NA,4305,"cases"
"11",2016-12-31,"Brazil-Rio_Grande_do_Norte","state","zika_reported","BR0011",NA,NA,3953,"cases"
"12",2016-12-31,"Brazil-Paraiba","state","zika_reported","BR0011",NA,NA,3750,"cases"
"13",2016-12-31,"Brazil-Pernambuco","state","zika_reported","BR0011",NA,NA,391,"cases"
"14",2016-12-31,"Brazil-Alagoas","state","zika_reported","BR0011",NA,NA,6874,"cases"
"15",2016-12-31,"Brazil-Sergipe","state","zika_reported","BR0011",NA,NA,220,"cases"
"16",2016-12-31,"Brazil-Bahia","state","zika_reported","BR0011",NA,NA,51767,"cases"
"17",2016-12-31,"Brazil-Minas_Gerais","state","zika_reported","BR0011",NA,NA,14436,"cases"
"18",2016-12-31,"Brazil-Espirito_Santo","state","zika_reported","BR0011",NA,NA,2354,"cases"
"19",2016-12-31,"Brazil-Rio_de_Janeiro","state","zika_reported","BR0011",NA,NA,68542,"cases"
"20",2016-12-31,"Brazil-Sao_Paulo","state","zika_reported","BR0011",NA,NA,5721,"cases"
"21",2016-12-31,"Brazil-Parana","state","zika_reported","BR0011",NA,NA,714,"cases"
"22",2016-12-31,"Brazil-Santa_Catarina","state","zika_reported","BR0011",NA,NA,92,"cases"
"23",2016-12-31,"Brazil-Rio_Grande_do_Sul","state","zika_reported","BR0011",NA,NA,187,"cases"
"24",2016-12-31,"Brazil-Mato_Grosso_do_Sul","state","zika_reported","BR0011",NA,NA,1719,"cases"
"25",2016-12-31,"Brazil-Mato_Grosso","state","zika_reported","BR0011",NA,NA,21911,"cases"
"26",2016-12-31,"Brazil-Goias","state","zika_reported","BR0011",NA,NA,10297,"cases"
"27",2016-12-31,"Brazil-Distrito_Federal","state","zika_reported","BR0011",NA,NA,357,"cases"
