"","report_date","location","location_type","data_field","data_field_code","time_period","time_period_type","value","unit"
"1",2017-12-16,"Brazil-Rondonia","state","zika_reported","BR0011",NA,NA,151,"cases"
"2",2017-12-16,"Brazil-Acre","state","zika_reported","BR0011",NA,NA,42,"cases"
"3",2017-12-16,"Brazil-Amazonas","state","zika_reported","BR0011",NA,NA,411,"cases"
"4",2017-12-16,"Brazil-Roraima","state","zika_reported","BR0011",NA,NA,206,"cases"
"5",2017-12-16,"Brazil-Para","state","zika_reported","BR0011",NA,NA,688,"cases"
"6",2017-12-16,"Brazil-Amapa","state","zika_reported","BR0011",NA,NA,11,"cases"
"7",2017-12-16,"Brazil-Tocantins","state","zika_reported","BR0011",NA,NA,708,"cases"
"8",2017-12-16,"Brazil-Maranhao","state","zika_reported","BR0011",NA,NA,516,"cases"
"9",2017-12-16,"Brazil-Piaui","state","zika_reported","BR0011",NA,NA,161,"cases"
"10",2017-12-16,"Brazil-Ceara","state","zika_reported","BR0011",NA,NA,1546,"cases"
"11",2017-12-16,"Brazil-Rio_Grande_do_Norte","state","zika_reported","BR0011",NA,NA,440,"cases"
"12",2017-12-16,"Brazil-Paraiba","state","zika_reported","BR0011",NA,NA,117,"cases"
"13",2017-12-16,"Brazil-Pernambuco","state","zika_reported","BR0011",NA,NA,59,"cases"
"14",2017-12-16,"Brazil-Alagoas","state","zika_reported","BR0011",NA,NA,239,"cases"
"15",2017-12-16,"Brazil-Sergipe","state","zika_reported","BR0011",NA,NA,17,"cases"
"16",2017-12-16,"Brazil-Bahia","state","zika_reported","BR0011",NA,NA,2158,"cases"
"17",2017-12-16,"Brazil-Minas_Gerais","state","zika_reported","BR0011",NA,NA,741,"cases"
"18",2017-12-16,"Brazil-Espirito_Santo","state","zika_reported","BR0011",NA,NA,347,"cases"
"19",2017-12-16,"Brazil-Rio_de_Janeiro","state","zika_reported","BR0011",NA,NA,2210,"cases"
"20",2017-12-16,"Brazil-Sao_Paulo","state","zika_reported","BR0011",NA,NA,396,"cases"
"21",2017-12-16,"Brazil-Parana","state","zika_reported","BR0011",NA,NA,69,"cases"
"22",2017-12-16,"Brazil-Santa_Catarina","state","zika_reported","BR0011",NA,NA,17,"cases"
"23",2017-12-16,"Brazil-Rio_Grande_do_Sul","state","zika_reported","BR0011",NA,NA,14,"cases"
"24",2017-12-16,"Brazil-Mato_Grosso_do_Sul","state","zika_reported","BR0011",NA,NA,71,"cases"
"25",2017-12-16,"Brazil-Mato_Grosso","state","zika_reported","BR0011",NA,NA,2148,"cases"
"26",2017-12-16,"Brazil-Goias","state","zika_reported","BR0011",NA,NA,3790,"cases"
"27",2017-12-16,"Brazil-Distrito_Federal","state","zika_reported","BR0011",NA,NA,65,"cases"
