"","report_date","location","location_type","data_field","data_field_code","time_period","time_period_type","value","unit"
"1",2017-09-30,"Brazil-Rondonia","state","zika_reported","BR0011",NA,NA,178,"cases"
"2",2017-09-30,"Brazil-Acre","state","zika_reported","BR0011",NA,NA,23,"cases"
"3",2017-09-30,"Brazil-Amazonas","state","zika_reported","BR0011",NA,NA,413,"cases"
"4",2017-09-30,"Brazil-Roraima","state","zika_reported","BR0011",NA,NA,240,"cases"
"5",2017-09-30,"Brazil-Para","state","zika_reported","BR0011",NA,NA,648,"cases"
"6",2017-09-30,"Brazil-Amapa","state","zika_reported","BR0011",NA,NA,12,"cases"
"7",2017-09-30,"Brazil-Tocantins","state","zika_reported","BR0011",NA,NA,767,"cases"
"8",2017-09-30,"Brazil-Maranhao","state","zika_reported","BR0011",NA,NA,472,"cases"
"9",2017-09-30,"Brazil-Piaui","state","zika_reported","BR0011",NA,NA,166,"cases"
"10",2017-09-30,"Brazil-Ceara","state","zika_reported","BR0011",NA,NA,1478,"cases"
"11",2017-09-30,"Brazil-Rio_Grande_do_Norte","state","zika_reported","BR0011",NA,NA,334,"cases"
"12",2017-09-30,"Brazil-Paraiba","state","zika_reported","BR0011",NA,NA,104,"cases"
"13",2017-09-30,"Brazil-Pernambuco","state","zika_reported","BR0011",NA,NA,59,"cases"
"14",2017-09-30,"Brazil-Alagoas","state","zika_reported","BR0011",NA,NA,163,"cases"
"15",2017-09-30,"Brazil-Sergipe","state","zika_reported","BR0011",NA,NA,17,"cases"
"16",2017-09-30,"Brazil-Bahia","state","zika_reported","BR0011",NA,NA,2020,"cases"
"17",2017-09-30,"Brazil-Minas_Gerais","state","zika_reported","BR0011",NA,NA,705,"cases"
"18",2017-09-30,"Brazil-Espirito_Santo","state","zika_reported","BR0011",NA,NA,324,"cases"
"19",2017-09-30,"Brazil-Rio_de_Janeiro","state","zika_reported","BR0011",NA,NA,2209,"cases"
"20",2017-09-30,"Brazil-Sao_Paulo","state","zika_reported","BR0011",NA,NA,320,"cases"
"21",2017-09-30,"Brazil-Parana","state","zika_reported","BR0011",NA,NA,55,"cases"
"22",2017-09-30,"Brazil-Santa_Catarina","state","zika_reported","BR0011",NA,NA,11,"cases"
"23",2017-09-30,"Brazil-Rio_Grande_do_Sul","state","zika_reported","BR0011",NA,NA,17,"cases"
"24",2017-09-30,"Brazil-Mato_Grosso_do_Sul","state","zika_reported","BR0011",NA,NA,51,"cases"
"25",2017-09-30,"Brazil-Mato_Grosso","state","zika_reported","BR0011",NA,NA,2056,"cases"
"26",2017-09-30,"Brazil-Goias","state","zika_reported","BR0011",NA,NA,3712,"cases"
"27",2017-09-30,"Brazil-Distrito_Federal","state","zika_reported","BR0011",NA,NA,54,"cases"
