"","report_date","location","location_type","data_field","data_field_code","time_period","time_period_type","value","unit"
"1",2016-05-21,"Brazil-Rondonia","state","zika_reported","BR0011",NA,NA,974,"cases"
"2",2016-05-21,"Brazil-Acre","state","zika_reported","BR0011",NA,NA,923,"cases"
"3",2016-05-21,"Brazil-Amazonas","state","zika_reported","BR0011",NA,NA,2172,"cases"
"4",2016-05-21,"Brazil-Roraima","state","zika_reported","BR0011",NA,NA,83,"cases"
"5",2016-05-21,"Brazil-Para","state","zika_reported","BR0011",NA,NA,1583,"cases"
"6",2016-05-21,"Brazil-Amapa","state","zika_reported","BR0011",NA,NA,162,"cases"
"7",2016-05-21,"Brazil-Tocantins","state","zika_reported","BR0011",NA,NA,2535,"cases"
"8",2016-05-21,"Brazil-Maranhao","state","zika_reported","BR0011",NA,NA,2276,"cases"
"9",2016-05-21,"Brazil-Piaui","state","zika_reported","BR0011",NA,NA,148,"cases"
"10",2016-05-21,"Brazil-Ceara","state","zika_reported","BR0011",NA,NA,1238,"cases"
"11",2016-05-21,"Brazil-Rio_Grande_do_Norte","state","zika_reported","BR0011",NA,NA,1788,"cases"
"12",2016-05-21,"Brazil-Paraiba","state","zika_reported","BR0011",NA,NA,2648,"cases"
"13",2016-05-21,"Brazil-Pernambuco","state","zika_reported","BR0011",NA,NA,496,"cases"
"14",2016-05-21,"Brazil-Alagoas","state","zika_reported","BR0011",NA,NA,2812,"cases"
"15",2016-05-21,"Brazil-Sergipe","state","zika_reported","BR0011",NA,NA,499,"cases"
"16",2016-05-21,"Brazil-Bahia","state","zika_reported","BR0011",NA,NA,42260,"cases"
"17",2016-05-21,"Brazil-Minas_Gerais","state","zika_reported","BR0011",NA,NA,11670,"cases"
"18",2016-05-21,"Brazil-Espirito_Santo","state","zika_reported","BR0011",NA,NA,2080,"cases"
"19",2016-05-21,"Brazil-Rio_de_Janeiro","state","zika_reported","BR0011",NA,NA,43516,"cases"
"20",2016-05-21,"Brazil-Sao_Paulo","state","zika_reported","BR0011",NA,NA,4043,"cases"
"21",2016-05-21,"Brazil-Parana","state","zika_reported","BR0011",NA,NA,2045,"cases"
"22",2016-05-21,"Brazil-Santa_Catarina","state","zika_reported","BR0011",NA,NA,102,"cases"
"23",2016-05-21,"Brazil-Rio_Grande_do_Sul","state","zika_reported","BR0011",NA,NA,344,"cases"
"24",2016-05-21,"Brazil-Mato_Grosso_do_Sul","state","zika_reported","BR0011",NA,NA,696,"cases"
"25",2016-05-21,"Brazil-Mato_Grosso","state","zika_reported","BR0011",NA,NA,18226,"cases"
"26",2016-05-21,"Brazil-Goias","state","zika_reported","BR0011",NA,NA,3217,"cases"
"27",2016-05-21,"Brazil-Distrito_Federal","state","zika_reported","BR0011",NA,NA,369,"cases"
