"","report_date","location","location_type","data_field","data_field_code","time_period","time_period_type","value","unit"
"1",2016-04-23,"Brazil-Acre","state","zika_reported","BR0011",NA,NA,716,"cases"
"2",2016-04-23,"Brazil-Amapa","state","zika_reported","BR0011",NA,NA,127,"cases"
"3",2016-04-23,"Brazil-Amazonas","state","zika_reported","BR0011",NA,NA,2172,"cases"
"4",2016-04-23,"Brazil-Para","state","zika_reported","BR0011",NA,NA,1079,"cases"
"5",2016-04-23,"Brazil-Rondonia","state","zika_reported","BR0011",NA,NA,783,"cases"
"6",2016-04-23,"Brazil-Roraima","state","zika_reported","BR0011",NA,NA,56,"cases"
"7",2016-04-23,"Brazil-Tocantins","state","zika_reported","BR0011",NA,NA,3612,"cases"
"8",2016-04-23,"Brazil-Alagoas","state","zika_reported","BR0011",NA,NA,1906,"cases"
"9",2016-04-23,"Brazil-Bahia","state","zika_reported","BR0011",NA,NA,34507,"cases"
"10",2016-04-23,"Brazil-Ceara","state","zika_reported","BR0011",NA,NA,676,"cases"
"11",2016-04-23,"Brazil-Maranhao","state","zika_reported","BR0011",NA,NA,1877,"cases"
"12",2016-04-23,"Brazil-Paraiba","state","zika_reported","BR0011",NA,NA,1745,"cases"
"13",2016-04-23,"Brazil-Pernambuco","state","zika_reported","BR0011",NA,NA,367,"cases"
"14",2016-04-23,"Brazil-Piaui","state","zika_reported","BR0011",NA,NA,75,"cases"
"15",2016-04-23,"Brazil-Rio_Grande_do_Norte","state","zika_reported","BR0011",NA,NA,1443,"cases"
"16",2016-04-23,"Brazil-Sergipe","state","zika_reported","BR0011",NA,NA,404,"cases"
"17",2016-04-23,"Brazil-Espirito_Santo","state","zika_reported","BR0011",NA,NA,1790,"cases"
"18",2016-04-23,"Brazil-Minas_Gerais","state","zika_reported","BR0011",NA,NA,9669,"cases"
"19",2016-04-23,"Brazil-Rio_de_Janeiro","state","zika_reported","BR0011",NA,NA,32312,"cases"
"20",2016-04-23,"Brazil-Sao_Paulo","state","zika_reported","BR0011",NA,NA,2547,"cases"
"21",2016-04-23,"Brazil-Parana","state","zika_reported","BR0011",NA,NA,1847,"cases"
"22",2016-04-23,"Brazil-Rio_Grande_do_Sul","state","zika_reported","BR0011",NA,NA,264,"cases"
"23",2016-04-23,"Brazil-Santa_Catarina","state","zika_reported","BR0011",NA,NA,86,"cases"
"24",2016-04-23,"Brazil-Distrito_Federal","state","zika_reported","BR0011",NA,NA,276,"cases"
"25",2016-04-23,"Brazil-Goias","state","zika_reported","BR0011",NA,NA,1907,"cases"
"26",2016-04-23,"Brazil-Mato_Grosso","state","zika_reported","BR0011",NA,NA,17391,"cases"
"27",2016-04-23,"Brazil-Mato_Grosso_do_Sul","state","zika_reported","BR0011",NA,NA,527,"cases"
