"","report_date","location","location_type","data_field","data_field_code","time_period","time_period_type","value","unit"
"1",2017-12-30,"Brazil-Rondonia","state","zika_reported","BR0011",NA,NA,141,"cases"
"2",2017-12-30,"Brazil-Acre","state","zika_reported","BR0011",NA,NA,40,"cases"
"3",2017-12-30,"Brazil-Amazonas","state","zika_reported","BR0011",NA,NA,429,"cases"
"4",2017-12-30,"Brazil-Roraima","state","zika_reported","BR0011",NA,NA,203,"cases"
"5",2017-12-30,"Brazil-Para","state","zika_reported","BR0011",NA,NA,688,"cases"
"6",2017-12-30,"Brazil-Amapa","state","zika_reported","BR0011",NA,NA,11,"cases"
"7",2017-12-30,"Brazil-Tocantins","state","zika_reported","BR0011",NA,NA,689,"cases"
"8",2017-12-30,"Brazil-Maranhao","state","zika_reported","BR0011",NA,NA,516,"cases"
"9",2017-12-30,"Brazil-Piaui","state","zika_reported","BR0011",NA,NA,154,"cases"
"10",2017-12-30,"Brazil-Ceara","state","zika_reported","BR0011",NA,NA,1503,"cases"
"11",2017-12-30,"Brazil-Rio_Grande_do_Norte","state","zika_reported","BR0011",NA,NA,460,"cases"
"12",2017-12-30,"Brazil-Paraiba","state","zika_reported","BR0011",NA,NA,115,"cases"
"13",2017-12-30,"Brazil-Pernambuco","state","zika_reported","BR0011",NA,NA,39,"cases"
"14",2017-12-30,"Brazil-Alagoas","state","zika_reported","BR0011",NA,NA,249,"cases"
"15",2017-12-30,"Brazil-Sergipe","state","zika_reported","BR0011",NA,NA,17,"cases"
"16",2017-12-30,"Brazil-Bahia","state","zika_reported","BR0011",NA,NA,2217,"cases"
"17",2017-12-30,"Brazil-Minas_Gerais","state","zika_reported","BR0011",NA,NA,758,"cases"
"18",2017-12-30,"Brazil-Espirito_Santo","state","zika_reported","BR0011",NA,NA,352,"cases"
"19",2017-12-30,"Brazil-Rio_de_Janeiro","state","zika_reported","BR0011",NA,NA,2210,"cases"
"20",2017-12-30,"Brazil-Sao_Paulo","state","zika_reported","BR0011",NA,NA,412,"cases"
"21",2017-12-30,"Brazil-Parana","state","zika_reported","BR0011",NA,NA,61,"cases"
"22",2017-12-30,"Brazil-Santa_Catarina","state","zika_reported","BR0011",NA,NA,20,"cases"
"23",2017-12-30,"Brazil-Rio_Grande_do_Sul","state","zika_reported","BR0011",NA,NA,12,"cases"
"24",2017-12-30,"Brazil-Mato_Grosso_do_Sul","state","zika_reported","BR0011",NA,NA,76,"cases"
"25",2017-12-30,"Brazil-Mato_Grosso","state","zika_reported","BR0011",NA,NA,2148,"cases"
"26",2017-12-30,"Brazil-Goias","state","zika_reported","BR0011",NA,NA,3867,"cases"
"27",2017-12-30,"Brazil-Distrito_Federal","state","zika_reported","BR0011",NA,NA,65,"cases"
