report_date,location,location_type,data_field,data_field_code,time_period,time_period_type,value,unit
2016-05-14,Norte,region,zika_reported,BR0011,NA,NA,8053,cases
2016-05-14,Brazil-Rondonia,state,zika_reported,BR0011,NA,NA,960,cases
2016-05-14,Brazil-Acre,state,zika_reported,BR0011,NA,NA,823,cases
2016-05-14,Brazil-Amazonas,state,zika_reported,BR0011,NA,NA,2172,cases
2016-05-14,Brazil-Roraima,state,zika_reported,BR0011,NA,NA,79,cases
2016-05-14,Brazil-Para,state,zika_reported,BR0011,NA,NA,1362,cases
2016-05-14,Brazil-Amapa,state,zika_reported,BR0011,NA,NA,122,cases
2016-05-14,Brazil-Tocantins,state,zika_reported,BR0011,NA,NA,2535,cases
2016-05-14,Nordeste,region,zika_reported,BR0011,NA,NA,51065,cases
2016-05-14,Brazil-Maranhao,state,zika_reported,BR0011,NA,NA,2003,cases
2016-05-14,Brazil-Piaui,state,zika_reported,BR0011,NA,NA,95,cases
2016-05-14,Brazil-Ceara,state,zika_reported,BR0011,NA,NA,887,cases
2016-05-14,Brazil-Rio_Grande_do_Norte,state,zika_reported,BR0011,NA,NA,1757,cases
2016-05-14,Brazil-Paraiba,state,zika_reported,BR0011,NA,NA,2452,cases
2016-05-14,Brazil-Pernambuco,state,zika_reported,BR0011,NA,NA,496,cases
2016-05-14,Brazil-Alagoas,state,zika_reported,BR0011,NA,NA,2458,cases
2016-05-14,Brazil-Sergipe,state,zika_reported,BR0011,NA,NA,497,cases
2016-05-14,Brazil-Bahia,state,zika_reported,BR0011,NA,NA,40420,cases
2016-05-14,Sudeste,region,zika_reported,BR0011,NA,NA,54803,cases
2016-05-14,Brazil-Minas_Gerais,state,zika_reported,BR0011,NA,NA,11237,cases
2016-05-14,Brazil-Espirito_Santo,state,zika_reported,BR0011,NA,NA,1918,cases
2016-05-14,Brazil-Rio_de_Janeiro,state,zika_reported,BR0011,NA,NA,38196,cases
2016-05-14,Brazil-Sao_Paulo,state,zika_reported,BR0011,NA,NA,3452,cases
2016-05-14,Sul,region,zika_reported,BR0011,NA,NA,2431,cases
2016-05-14,Brazil-Parana,state,zika_reported,BR0011,NA,NA,2025,cases
2016-05-14,Brazil-Santa_Catarina,state,zika_reported,BR0011,NA,NA,95,cases
2016-05-14,Brazil-Rio_Grande_do_Sul,state,zika_reported,BR0011,NA,NA,311,cases
2016-05-14,Centro-Oeste,region,zika_reported,BR0011,NA,NA,21756,cases
2016-05-14,Brazil-Mato_Grosso_do_Sul,state,zika_reported,BR0011,NA,NA,621,cases
2016-05-14,Brazil-Mato_Grosso,state,zika_reported,BR0011,NA,NA,18226,cases
2016-05-14,Brazil-Goias,state,zika_reported,BR0011,NA,NA,2604,cases
2016-05-14,Brazil-Distrito_Federal,state,zika_reported,BR0011,NA,NA,305,cases
2016-05-14,Brazil,country,zika_reported,BR0011,NA,NA,138108,cases
