"","report_date","location","location_type","data_field","data_field_code","time_period","time_period_type","value","unit"
"1",2018-06-23,"Brazil-Rondonia","state","zika_reported","BR0011",NA,NA,9,"cases"
"2",2018-06-23,"Brazil-Acre","state","zika_reported","BR0011",NA,NA,17,"cases"
"3",2018-06-23,"Brazil-Amazonas","state","zika_reported","BR0011",NA,NA,261,"cases"
"4",2018-06-23,"Brazil-Roraima","state","zika_reported","BR0011",NA,NA,16,"cases"
"5",2018-06-23,"Brazil-Para","state","zika_reported","BR0011",NA,NA,260,"cases"
"6",2018-06-23,"Brazil-Amapa","state","zika_reported","BR0011",NA,NA,7,"cases"
"7",2018-06-23,"Brazil-Tocantins","state","zika_reported","BR0011",NA,NA,198,"cases"
"8",2018-06-23,"Brazil-Maranhao","state","zika_reported","BR0011",NA,NA,79,"cases"
"9",2018-06-23,"Brazil-Piaui","state","zika_reported","BR0011",NA,NA,9,"cases"
"10",2018-06-23,"Brazil-Ceara","state","zika_reported","BR0011",NA,NA,84,"cases"
"11",2018-06-23,"Brazil-Rio_Grande_do_Norte","state","zika_reported","BR0011",NA,NA,266,"cases"
"12",2018-06-23,"Brazil-Paraiba","state","zika_reported","BR0011",NA,NA,147,"cases"
"13",2018-06-23,"Brazil-Pernambuco","state","zika_reported","BR0011",NA,NA,62,"cases"
"14",2018-06-23,"Brazil-Alagoas","state","zika_reported","BR0011",NA,NA,79,"cases"
"15",2018-06-23,"Brazil-Sergipe","state","zika_reported","BR0011",NA,NA,5,"cases"
"16",2018-06-23,"Brazil-Bahia","state","zika_reported","BR0011",NA,NA,556,"cases"
"17",2018-06-23,"Brazil-Minas_Gerais","state","zika_reported","BR0011",NA,NA,223,"cases"
"18",2018-06-23,"Brazil-Espirito_Santo","state","zika_reported","BR0011",NA,NA,116,"cases"
"19",2018-06-23,"Brazil-Rio_de_Janeiro","state","zika_reported","BR0011",NA,NA,1470,"cases"
"20",2018-06-23,"Brazil-Sao_Paulo","state","zika_reported","BR0011",NA,NA,240,"cases"
"21",2018-06-23,"Brazil-Parana","state","zika_reported","BR0011",NA,NA,17,"cases"
"22",2018-06-23,"Brazil-Santa_Catarina","state","zika_reported","BR0011",NA,NA,9,"cases"
"23",2018-06-23,"Brazil-Rio_Grande_do_Sul","state","zika_reported","BR0011",NA,NA,5,"cases"
"24",2018-06-23,"Brazil-Mato_Grosso_do_Sul","state","zika_reported","BR0011",NA,NA,40,"cases"
"25",2018-06-23,"Brazil-Mato_Grosso","state","zika_reported","BR0011",NA,NA,513,"cases"
"26",2018-06-23,"Brazil-Goias","state","zika_reported","BR0011",NA,NA,688,"cases"
"27",2018-06-23,"Brazil-Distrito_Federal","state","zika_reported","BR0011",NA,NA,25,"cases"
