"","report_date","location","location_type","data_field","data_field_code","time_period","time_period_type","value","unit"
"1",2017-02-18,"Brazil-Rondonia","state","zika_reported","BR0011",NA,NA,91,"cases"
"2",2017-02-18,"Brazil-Acre","state","zika_reported","BR0011",NA,NA,18,"cases"
"3",2017-02-18,"Brazil-Amazonas","state","zika_reported","BR0011",NA,NA,100,"cases"
"4",2017-02-18,"Brazil-Roraima","state","zika_reported","BR0011",NA,NA,27,"cases"
"5",2017-02-18,"Brazil-Para","state","zika_reported","BR0011",NA,NA,94,"cases"
"6",2017-02-18,"Brazil-Amapa","state","zika_reported","BR0011",NA,NA,2,"cases"
"7",2017-02-18,"Brazil-Tocantins","state","zika_reported","BR0011",NA,NA,186,"cases"
"8",2017-02-18,"Brazil-Maranhao","state","zika_reported","BR0011",NA,NA,56,"cases"
"9",2017-02-18,"Brazil-Piaui","state","zika_reported","BR0011",NA,NA,0,"cases"
"10",2017-02-18,"Brazil-Ceara","state","zika_reported","BR0011",NA,NA,91,"cases"
"11",2017-02-18,"Brazil-Rio_Grande_do_Norte","state","zika_reported","BR0011",NA,NA,21,"cases"
"12",2017-02-18,"Brazil-Paraiba","state","zika_reported","BR0011",NA,NA,6,"cases"
"13",2017-02-18,"Brazil-Pernambuco","state","zika_reported","BR0011",NA,NA,4,"cases"
"14",2017-02-18,"Brazil-Alagoas","state","zika_reported","BR0011",NA,NA,11,"cases"
"15",2017-02-18,"Brazil-Sergipe","state","zika_reported","BR0011",NA,NA,7,"cases"
"16",2017-02-18,"Brazil-Bahia","state","zika_reported","BR0011",NA,NA,325,"cases"
"17",2017-02-18,"Brazil-Minas_Gerais","state","zika_reported","BR0011",NA,NA,122,"cases"
"18",2017-02-18,"Brazil-Espirito_Santo","state","zika_reported","BR0011",NA,NA,41,"cases"
"19",2017-02-18,"Brazil-Rio_de_Janeiro","state","zika_reported","BR0011",NA,NA,0,"cases"
"20",2017-02-18,"Brazil-Sao_Paulo","state","zika_reported","BR0011",NA,NA,114,"cases"
"21",2017-02-18,"Brazil-Parana","state","zika_reported","BR0011",NA,NA,37,"cases"
"22",2017-02-18,"Brazil-Santa_Catarina","state","zika_reported","BR0011",NA,NA,12,"cases"
"23",2017-02-18,"Brazil-Rio_Grande_do_Sul","state","zika_reported","BR0011",NA,NA,22,"cases"
"24",2017-02-18,"Brazil-Mato_Grosso_do_Sul","state","zika_reported","BR0011",NA,NA,7,"cases"
"25",2017-02-18,"Brazil-Mato_Grosso","state","zika_reported","BR0011",NA,NA,27,"cases"
"26",2017-02-18,"Brazil-Goias","state","zika_reported","BR0011",NA,NA,213,"cases"
"27",2017-02-18,"Brazil-Distrito_Federal","state","zika_reported","BR0011",NA,NA,19,"cases"
