"","report_date","location","location_type","data_field","data_field_code","time_period","time_period_type","value","unit"
"1",2016-04-02,"Brazil-Rondonia","state","zika_reported","BR0011",NA,NA,618,"cases"
"2",2016-04-02,"Brazil-Acre","state","zika_reported","BR0011",NA,NA,375,"cases"
"3",2016-04-02,"Brazil-Amazonas","state","zika_reported","BR0011",NA,NA,1520,"cases"
"4",2016-04-02,"Brazil-Roraima","state","zika_reported","BR0011",NA,NA,44,"cases"
"5",2016-04-02,"Brazil-Para","state","zika_reported","BR0011",NA,NA,771,"cases"
"6",2016-04-02,"Brazil-Amapa","state","zika_reported","BR0011",NA,NA,74,"cases"
"7",2016-04-02,"Brazil-Tocantins","state","zika_reported","BR0011",NA,NA,2893,"cases"
"8",2016-04-02,"Brazil-Maranhao","state","zika_reported","BR0011",NA,NA,1202,"cases"
"9",2016-04-02,"Brazil-Piaui","state","zika_reported","BR0011",NA,NA,7,"cases"
"10",2016-04-02,"Brazil-Ceara","state","zika_reported","BR0011",NA,NA,156,"cases"
"11",2016-04-02,"Brazil-Rio_Grande_do_Norte","state","zika_reported","BR0011",NA,NA,640,"cases"
"12",2016-04-02,"Brazil-Paraiba","state","zika_reported","BR0011",NA,NA,1060,"cases"
"13",2016-04-02,"Brazil-Pernambuco","state","zika_reported","BR0011",NA,NA,333,"cases"
"14",2016-04-02,"Brazil-Alagoas","state","zika_reported","BR0011",NA,NA,1479,"cases"
"15",2016-04-02,"Brazil-Sergipe","state","zika_reported","BR0011",NA,NA,348,"cases"
"16",2016-04-02,"Brazil-Bahia","state","zika_reported","BR0011",NA,NA,25061,"cases"
"17",2016-04-02,"Brazil-Minas_Gerais","state","zika_reported","BR0011",NA,NA,6693,"cases"
"18",2016-04-02,"Brazil-Espirito_Santo","state","zika_reported","BR0011",NA,NA,1382,"cases"
"19",2016-04-02,"Brazil-Rio_de_Janeiro","state","zika_reported","BR0011",NA,NA,25930,"cases"
"20",2016-04-02,"Brazil-Sao_Paulo","state","zika_reported","BR0011",NA,NA,1500,"cases"
"21",2016-04-02,"Brazil-Parana","state","zika_reported","BR0011",NA,NA,1540,"cases"
"22",2016-04-02,"Brazil-Santa_Catarina","state","zika_reported","BR0011",NA,NA,62,"cases"
"23",2016-04-02,"Brazil-Rio_Grande_do_Sul","state","zika_reported","BR0011",NA,NA,195,"cases"
"24",2016-04-02,"Brazil-Mato_Grosso_do_Sul","state","zika_reported","BR0011",NA,NA,296,"cases"
"25",2016-04-02,"Brazil-Mato_Grosso","state","zika_reported","BR0011",NA,NA,16055,"cases"
"26",2016-04-02,"Brazil-Goias","state","zika_reported","BR0011",NA,NA,920,"cases"
"27",2016-04-02,"Brazil-Distrito_Federal","state","zika_reported","BR0011",NA,NA,233,"cases"
