"","report_date","location","location_type","data_field","data_field_code","time_period","time_period_type","value","unit"
"1",2017-03-25,"Brazil-Rondonia","state","zika_reported","BR0011",NA,NA,131,"cases"
"2",2017-03-25,"Brazil-Acre","state","zika_reported","BR0011",NA,NA,74,"cases"
"3",2017-03-25,"Brazil-Amazonas","state","zika_reported","BR0011",NA,NA,198,"cases"
"4",2017-03-25,"Brazil-Roraima","state","zika_reported","BR0011",NA,NA,77,"cases"
"5",2017-03-25,"Brazil-Para","state","zika_reported","BR0011",NA,NA,402,"cases"
"6",2017-03-25,"Brazil-Amapa","state","zika_reported","BR0011",NA,NA,7,"cases"
"7",2017-03-25,"Brazil-Tocantins","state","zika_reported","BR0011",NA,NA,457,"cases"
"8",2017-03-25,"Brazil-Maranhao","state","zika_reported","BR0011",NA,NA,131,"cases"
"9",2017-03-25,"Brazil-Piaui","state","zika_reported","BR0011",NA,NA,9,"cases"
"10",2017-03-25,"Brazil-Ceara","state","zika_reported","BR0011",NA,NA,290,"cases"
"11",2017-03-25,"Brazil-Rio_Grande_do_Norte","state","zika_reported","BR0011",NA,NA,42,"cases"
"12",2017-03-25,"Brazil-Paraiba","state","zika_reported","BR0011",NA,NA,36,"cases"
"13",2017-03-25,"Brazil-Pernambuco","state","zika_reported","BR0011",NA,NA,10,"cases"
"14",2017-03-25,"Brazil-Alagoas","state","zika_reported","BR0011",NA,NA,36,"cases"
"15",2017-03-25,"Brazil-Sergipe","state","zika_reported","BR0011",NA,NA,13,"cases"
"16",2017-03-25,"Brazil-Bahia","state","zika_reported","BR0011",NA,NA,678,"cases"
"17",2017-03-25,"Brazil-Minas_Gerais","state","zika_reported","BR0011",NA,NA,358,"cases"
"18",2017-03-25,"Brazil-Espirito_Santo","state","zika_reported","BR0011",NA,NA,65,"cases"
"19",2017-03-25,"Brazil-Rio_de_Janeiro","state","zika_reported","BR0011",NA,NA,507,"cases"
"20",2017-03-25,"Brazil-Sao_Paulo","state","zika_reported","BR0011",NA,NA,267,"cases"
"21",2017-03-25,"Brazil-Parana","state","zika_reported","BR0011",NA,NA,54,"cases"
"22",2017-03-25,"Brazil-Santa_Catarina","state","zika_reported","BR0011",NA,NA,14,"cases"
"23",2017-03-25,"Brazil-Rio_Grande_do_Sul","state","zika_reported","BR0011",NA,NA,22,"cases"
"24",2017-03-25,"Brazil-Mato_Grosso_do_Sul","state","zika_reported","BR0011",NA,NA,14,"cases"
"25",2017-03-25,"Brazil-Mato_Grosso","state","zika_reported","BR0011",NA,NA,165,"cases"
"26",2017-03-25,"Brazil-Goias","state","zika_reported","BR0011",NA,NA,821,"cases"
"27",2017-03-25,"Brazil-Distrito_Federal","state","zika_reported","BR0011",NA,NA,16,"cases"
