"","report_date","location","location_type","data_field","data_field_code","time_period","time_period_type","value","unit"
"1",2017-08-19,"Brazil-Rondonia","state","zika_reported","BR0011",NA,NA,171,"cases"
"2",2017-08-19,"Brazil-Acre","state","zika_reported","BR0011",NA,NA,32,"cases"
"3",2017-08-19,"Brazil-Amazonas","state","zika_reported","BR0011",NA,NA,383,"cases"
"4",2017-08-19,"Brazil-Roraima","state","zika_reported","BR0011",NA,NA,236,"cases"
"5",2017-08-19,"Brazil-Para","state","zika_reported","BR0011",NA,NA,650,"cases"
"6",2017-08-19,"Brazil-Amapa","state","zika_reported","BR0011",NA,NA,9,"cases"
"7",2017-08-19,"Brazil-Tocantins","state","zika_reported","BR0011",NA,NA,957,"cases"
"8",2017-08-19,"Brazil-Maranhao","state","zika_reported","BR0011",NA,NA,481,"cases"
"9",2017-08-19,"Brazil-Piaui","state","zika_reported","BR0011",NA,NA,157,"cases"
"10",2017-08-19,"Brazil-Ceara","state","zika_reported","BR0011",NA,NA,1537,"cases"
"11",2017-08-19,"Brazil-Rio_Grande_do_Norte","state","zika_reported","BR0011",NA,NA,259,"cases"
"12",2017-08-19,"Brazil-Paraiba","state","zika_reported","BR0011",NA,NA,94,"cases"
"13",2017-08-19,"Brazil-Pernambuco","state","zika_reported","BR0011",NA,NA,50,"cases"
"14",2017-08-19,"Brazil-Alagoas","state","zika_reported","BR0011",NA,NA,149,"cases"
"15",2017-08-19,"Brazil-Sergipe","state","zika_reported","BR0011",NA,NA,11,"cases"
"16",2017-08-19,"Brazil-Bahia","state","zika_reported","BR0011",NA,NA,1824,"cases"
"17",2017-08-19,"Brazil-Minas_Gerais","state","zika_reported","BR0011",NA,NA,780,"cases"
"18",2017-08-19,"Brazil-Espirito_Santo","state","zika_reported","BR0011",NA,NA,301,"cases"
"19",2017-08-19,"Brazil-Rio_de_Janeiro","state","zika_reported","BR0011",NA,NA,1458,"cases"
"20",2017-08-19,"Brazil-Sao_Paulo","state","zika_reported","BR0011",NA,NA,339,"cases"
"21",2017-08-19,"Brazil-Parana","state","zika_reported","BR0011",NA,NA,44,"cases"
"22",2017-08-19,"Brazil-Santa_Catarina","state","zika_reported","BR0011",NA,NA,13,"cases"
"23",2017-08-19,"Brazil-Rio_Grande_do_Sul","state","zika_reported","BR0011",NA,NA,14,"cases"
"24",2017-08-19,"Brazil-Mato_Grosso_do_Sul","state","zika_reported","BR0011",NA,NA,49,"cases"
"25",2017-08-19,"Brazil-Mato_Grosso","state","zika_reported","BR0011",NA,NA,1963,"cases"
"26",2017-08-19,"Brazil-Goias","state","zika_reported","BR0011",NA,NA,3509,"cases"
"27",2017-08-19,"Brazil-Distrito_Federal","state","zika_reported","BR0011",NA,NA,48,"cases"
