"report_date","location","location_type","data_field","data_field_code","time_period","time_period_type","value","unit"
"2016-08-11","Colombia-Valle","province","zika_confirmed_laboratory_pregnant","CO0005",NA,NA,701,"cases"
"2016-08-11","Colombia-Norte_Santander","province","zika_confirmed_laboratory_pregnant","CO0005",NA,NA,1086,"cases"
"2016-08-11","Colombia-Barranquilla","province","zika_confirmed_laboratory_pregnant","CO0005",NA,NA,179,"cases"
"2016-08-11","Colombia-Huila","province","zika_confirmed_laboratory_pregnant","CO0005",NA,NA,697,"cases"
"2016-08-11","Colombia-Santander","province","zika_confirmed_laboratory_pregnant","CO0005",NA,NA,364,"cases"
"2016-08-11","Colombia-Cordoba","province","zika_confirmed_laboratory_pregnant","CO0005",NA,NA,196,"cases"
"2016-08-11","Colombia-Meta","province","zika_confirmed_laboratory_pregnant","CO0005",NA,NA,504,"cases"
"2016-08-11","Colombia-Tolima","province","zika_confirmed_laboratory_pregnant","CO0005",NA,NA,416,"cases"
"2016-08-11","Colombia-Atlantico","province","zika_confirmed_laboratory_pregnant","CO0005",NA,NA,92,"cases"
"2016-08-11","Colombia-Cesar","province","zika_confirmed_laboratory_pregnant","CO0005",NA,NA,211,"cases"
"2016-08-11","Colombia-Antioquia","province","zika_confirmed_laboratory_pregnant","CO0005",NA,NA,202,"cases"
"2016-08-11","Colombia-Santa_Marta","province","zika_confirmed_laboratory_pregnant","CO0005",NA,NA,110,"cases"
"2016-08-11","Colombia-Casanare","province","zika_confirmed_laboratory_pregnant","CO0005",NA,NA,161,"cases"
"2016-08-11","Colombia-Sucre","province","zika_confirmed_laboratory_pregnant","CO0005",NA,NA,60,"cases"
"2016-08-11","Colombia-Magdalena","province","zika_confirmed_laboratory_pregnant","CO0005",NA,NA,92,"cases"
"2016-08-11","Colombia-Bogota","province","zika_confirmed_laboratory_pregnant","CO0005",NA,NA,142,"cases"
"2016-08-11","Colombia-Caqueta","province","zika_confirmed_laboratory_pregnant","CO0005",NA,NA,189,"cases"
"2016-08-11","Colombia-Cundinamarca","province","zika_confirmed_laboratory_pregnant","CO0005",NA,NA,141,"cases"
