2017-11-11,Colombia-Santander,province,zika_confirmed_laboratory_pregnant,CO0005,NA,NA,7,cases
2017-11-11,Colombia-Valle,province,zika_confirmed_laboratory_pregnant,CO0005,NA,NA,8,cases
2017-11-11,Colombia-Tolima,province,zika_confirmed_laboratory_pregnant,CO0005,NA,NA,0,cases
2017-11-11,Colombia-Casanare,province,zika_confirmed_laboratory_pregnant,CO0005,NA,NA,1,cases
2017-11-11,Colombia-Antioquia,province,zika_confirmed_laboratory_pregnant,CO0005,NA,NA,0,cases
2017-11-11,Colombia-Atlántico,province,zika_confirmed_laboratory_pregnant,CO0005,NA,NA,10,cases
2017-11-11,Colombia-Meta,province,zika_confirmed_laboratory_pregnant,CO0005,NA,NA,1,cases
2017-11-11,Colombia-Norte_Santander,province,zika_confirmed_laboratory_pregnant,CO0005,NA,NA,0,cases
2017-11-11,Colombia-Huila,province,zika_confirmed_laboratory_pregnant,CO0005,NA,NA,1,cases
2017-11-11,Colombia-Bogotá,province,zika_confirmed_laboratory_pregnant,CO0005,NA,NA,2,cases
2017-11-11,Colombia-Barranquilla,province,zika_confirmed_laboratory_pregnant,CO0005,NA,NA,4,cases
2017-11-11,Colombia-Cesar,province,zika_confirmed_laboratory_pregnant,CO0005,NA,NA,0,cases
2017-11-11,Colombia-Cauca,province,zika_confirmed_laboratory_pregnant,CO0005,NA,NA,1,cases
2017-11-11,Colombia-Sucre,province,zika_confirmed_laboratory_pregnant,CO0005,NA,NA,0,cases
2017-11-11,Colombia-Cundinamarca,province,zika_confirmed_laboratory_pregnant,CO0005,NA,NA,0,cases
2017-11-11,Colombia-Santa_Marta,province,zika_confirmed_laboratory_pregnant,CO0005,NA,NA,0,cases
2017-11-11,Colombia-Nariño,province,zika_confirmed_laboratory_pregnant,CO0005,NA,NA,0,cases
2017-11-11,Colombia-Caldas,province,zika_confirmed_laboratory_pregnant,CO0005,NA,NA,0,cases
2017-11-11,Colombia-Putumayo,province,zika_confirmed_laboratory_pregnant,CO0005,NA,NA,0,cases
2017-11-11,Colombia-Bolívar,province,zika_confirmed_laboratory_pregnant,CO0005,NA,NA,1,cases
2017-11-11,Colombia-Caquetá,province,zika_confirmed_laboratory_pregnant,CO0005,NA,NA,0,cases
2017-11-11,Colombia-Risaralda,province,zika_confirmed_laboratory_pregnant,CO0005,NA,NA,1,cases
