report_date,location,location_type,data_field,data_field_code,time_period,time_period_type,value,unit
2016-08-02,Nicaragua,country,total_zika_confirmed,NI0001,NA,NA,213,cases
2016-08-02,Nicaragua,country,normal_birth_confirmed_zika,NI0006,NA,NA,43,cases
2016-08-02,Nicaragua,country,total_zika_confirmed_pregnant,NI0002,NA,NA,24,cases
2016-08-03,Nicaragua,country,total_zika_confirmed_cumulative,NI0003,NA,NA,923,cases
2016-08-02,Nicaragua,country,total_zika_confirmed_pregnant_cumulative,NI0004,NA,NA,316,cases
2016-08-03,Nicaragua,country,total_zika_confirmed_pregnant_cumulative,NI0004,NA,NA,350,cases
2016-08-03,Nicaragua,country,total_zika_confirmed_pregnant,NI0002,NA,NA,10,cases
2016-08-03,Nicaragua,country,total_zika_confirmed,NI0001,NA,NA,17,cases
2016-08-05,Nicaragua,country,total_zika_confirmed,NI0001,NA,NA,51,cases
2016-08-05,Nicaragua,country,total_zika_confirmed_pregnant,NI0002,NA,NA,30,cases
2016-08-05,Nicaragua,country,normal_birth_confirmed_zika,NI0006,NA,NA,54,cases
