"report_date","location","location_type","data_field","data_field_code","time_period","time_period_type","value","unit"
"2016-07-02","Brazil-Acre","state","microcephaly_confirmed","BR0002",NA,NA,"2","cases"
"2016-07-02","Brazil-Alagoas","state","microcephaly_confirmed","BR0002",NA,NA,"77","cases"
"2016-07-02","Brazil-Amapa","state","microcephaly_confirmed","BR0002",NA,NA,"7","cases"
"2016-07-02","Brazil-Amazonas","state","microcephaly_confirmed","BR0002",NA,NA,"8","cases"
"2016-07-02","Brazil-Bahia","state","microcephaly_confirmed","BR0002",NA,NA,"265","cases"
"2016-07-02","Brazil-Ceara","state","microcephaly_confirmed","BR0002",NA,NA,"125","cases"
"2016-07-02","Brazil-Distrito_Federal","state","microcephaly_confirmed","BR0002",NA,NA,"6","cases"
"2016-07-02","Brazil-Espirito_Santo","state","microcephaly_confirmed","BR0002",NA,NA,"14","cases"
"2016-07-02","Brazil-Goias","state","microcephaly_confirmed","BR0002",NA,NA,"14","cases"
"2016-07-02","Brazil-Maranhao","state","microcephaly_confirmed","BR0002",NA,NA,"131","cases"
"2016-07-02","Brazil-Mato_Grosso","state","microcephaly_confirmed","BR0002",NA,NA,"31","cases"
"2016-07-02","Brazil-Mato_Grosso_do_Sul","state","microcephaly_confirmed","BR0002",NA,NA,"5","cases"
"2016-07-02","Brazil-Minas_Gerais","state","microcephaly_confirmed","BR0002",NA,NA,"3","cases"
"2016-07-02","Brazil-Para","state","microcephaly_confirmed","BR0002",NA,NA,"1","cases"
"2016-07-02","Brazil-Paraiba","state","microcephaly_confirmed","BR0002",NA,NA,"148","cases"
"2016-07-02","Brazil-Parana","state","microcephaly_confirmed","BR0002",NA,NA,"4","cases"
"2016-07-02","Brazil-Pernambuco","state","microcephaly_confirmed","BR0002",NA,NA,"367","cases"
"2016-07-02","Brazil-Piaui","state","microcephaly_confirmed","BR0002",NA,NA,"89","cases"
"2016-07-02","Brazil-Rio_Grande_do_Norte","state","microcephaly_confirmed","BR0002",NA,NA,"113","cases"
"2016-07-02","Brazil-Rio_Grande_do_Sul","state","microcephaly_confirmed","BR0002",NA,NA,"6","cases"
"2016-07-02","Brazil-Rio_de_Janeiro","state","microcephaly_confirmed","BR0002",NA,NA,"83","cases"
"2016-07-02","Brazil-Rondonia","state","microcephaly_confirmed","BR0002",NA,NA,"5","cases"
"2016-07-02","Brazil-Roraima","state","microcephaly_confirmed","BR0002",NA,NA,"10","cases"
"2016-07-02","Brazil-Santa_Catarina","state","microcephaly_confirmed","BR0002",NA,NA,"1","cases"
"2016-07-02","Brazil-Sergipe","state","microcephaly_confirmed","BR0002",NA,NA,"114","cases"
"2016-07-02","Brazil-Sao_Paulo","state","microcephaly_confirmed","BR0002",NA,NA,"10","cases"
