"report_date","location","location_type","data_field","data_field_code","time_period","time_period_type","value","unit"
"2016-04-30","Brazil-Acre","state","microcephaly_confirmed","BR0002",NA,NA,"0","cases"
"2016-04-30","Brazil-Alagoas","state","microcephaly_confirmed","BR0002",NA,NA,"59","cases"
"2016-04-30","Brazil-Amapa","state","microcephaly_confirmed","BR0002",NA,NA,"4","cases"
"2016-04-30","Brazil-Amazonas","state","microcephaly_confirmed","BR0002",NA,NA,"4","cases"
"2016-04-30","Brazil-Bahia","state","microcephaly_confirmed","BR0002",NA,NA,"232","cases"
"2016-04-30","Brazil-Ceara","state","microcephaly_confirmed","BR0002",NA,NA,"84","cases"
"2016-04-30","Brazil-Distrito_Federal","state","microcephaly_confirmed","BR0002",NA,NA,"5","cases"
"2016-04-30","Brazil-Espirito_Santo","state","microcephaly_confirmed","BR0002",NA,NA,"8","cases"
"2016-04-30","Brazil-Goias","state","microcephaly_confirmed","BR0002",NA,NA,"12","cases"
"2016-04-30","Brazil-Maranhao","state","microcephaly_confirmed","BR0002",NA,NA,"115","cases"
"2016-04-30","Brazil-Mato_Grosso","state","microcephaly_confirmed","BR0002",NA,NA,"15","cases"
"2016-04-30","Brazil-Mato_Grosso_do_Sul","state","microcephaly_confirmed","BR0002",NA,NA,"2","cases"
"2016-04-30","Brazil-Minas_Gerais","state","microcephaly_confirmed","BR0002",NA,NA,"3","cases"
"2016-04-30","Brazil-Para","state","microcephaly_confirmed","BR0002",NA,NA,"1","cases"
"2016-04-30","Brazil-Paraiba","state","microcephaly_confirmed","BR0002",NA,NA,"115","cases"
"2016-04-30","Brazil-Parana","state","microcephaly_confirmed","BR0002",NA,NA,"4","cases"
"2016-04-30","Brazil-Pernambuco","state","microcephaly_confirmed","BR0002",NA,NA,"339","cases"
"2016-04-30","Brazil-Piaui","state","microcephaly_confirmed","BR0002",NA,NA,"75","cases"
"2016-04-30","Brazil-Rio_Grande_do_Norte","state","microcephaly_confirmed","BR0002",NA,NA,"96","cases"
"2016-04-30","Brazil-Rio_Grande_do_Sul","state","microcephaly_confirmed","BR0002",NA,NA,"2","cases"
"2016-04-30","Brazil-Rio_de_Janeiro","state","microcephaly_confirmed","BR0002",NA,NA,"44","cases"
"2016-04-30","Brazil-Rondonia","state","microcephaly_confirmed","BR0002",NA,NA,"3","cases"
"2016-04-30","Brazil-Roraima","state","microcephaly_confirmed","BR0002",NA,NA,"1","cases"
"2016-04-30","Brazil-Santa_Catarina","state","microcephaly_confirmed","BR0002",NA,NA,"0","cases"
"2016-04-30","Brazil-Sergipe","state","microcephaly_confirmed","BR0002",NA,NA,"37","cases"
"2016-04-30","Brazil-Sao_Paulo","state","microcephaly_confirmed","BR0002",NA,NA,"8","cases"
"2016-04-30","Brazil-Tocantins","state","microcephaly_confirmed","BR0002",NA,NA,"3","cases"
"2016-04-30","Brazil-Acre","state","microcephaly_not","BR0003",NA,NA,"17","cases"
"2016-04-30","Brazil-Alagoas","state","microcephaly_not","BR0003",NA,NA,"144","cases"
"2016-04-30","Brazil-Amapa","state","microcephaly_not","BR0003",NA,NA,"1","cases"
"2016-04-30","Brazil-Amazonas","state","microcephaly_not","BR0003",NA,NA,"4","cases"
"2016-04-30","Brazil-Bahia","state","microcephaly_not","BR0003",NA,NA,"184","cases"
"2016-04-30","Brazil-Ceara","state","microcephaly_not","BR0003",NA,NA,"143","cases"
"2016-04-30","Brazil-Distrito_Federal","state","microcephaly_not","BR0003",NA,NA,"32","cases"
"2016-04-30","Brazil-Espirito_Santo","state","microcephaly_not","BR0003",NA,NA,"33","cases"
"2016-04-30","Brazil-Goias","state","microcephaly_not","BR0003",NA,NA,"45","cases"
"2016-04-30","Brazil-Maranhao","state","microcephaly_not","BR0003",NA,NA,"43","cases"
"2016-04-30","Brazil-Mato_Grosso","state","microcephaly_not","BR0003",NA,NA,"77","cases"
"2016-04-30","Brazil-Mato_Grosso_do_Sul","state","microcephaly_not","BR0003",NA,NA,"14","cases"
"2016-04-30","Brazil-Minas_Gerais","state","microcephaly_not","BR0003",NA,NA,"55","cases"
"2016-04-30","Brazil-Para","state","microcephaly_not","BR0003",NA,NA,"0","cases"
"2016-04-30","Brazil-Paraiba","state","microcephaly_not","BR0003",NA,NA,"374","cases"
"2016-04-30","Brazil-Parana","state","microcephaly_not","BR0003",NA,NA,"24","cases"
"2016-04-30","Brazil-Pernambuco","state","microcephaly_not","BR0003",NA,NA,"920","cases"
"2016-04-30","Brazil-Piaui","state","microcephaly_not","BR0003",NA,NA,"62","cases"
"2016-04-30","Brazil-Rio_Grande_do_Norte","state","microcephaly_not","BR0003",NA,NA,"39","cases"
"2016-04-30","Brazil-Rio_Grande_do_Sul","state","microcephaly_not","BR0003",NA,NA,"36","cases"
"2016-04-30","Brazil-Rio_de_Janeiro","state","microcephaly_not","BR0003",NA,NA,"88","cases"
"2016-04-30","Brazil-Rondonia","state","microcephaly_not","BR0003",NA,NA,"5","cases"
"2016-04-30","Brazil-Roraima","state","microcephaly_not","BR0003",NA,NA,"0","cases"
