"report_date","location","location_type","data_field","data_field_code","time_period","time_period_type","value","unit"
"2016-02-20","United_States-Florida","state","yearly_reported_travel_cases","US0003",NA,NA,28,"cases"
"2016-02-20","United_States-Florida-Alachua_County","county","yearly_reported_travel_cases","US0003",NA,NA,1,"cases"
"2016-02-20","United_States-Florida-Baker_County","county","yearly_reported_travel_cases","US0003",NA,NA,0,"cases"
"2016-02-20","United_States-Florida-Bay_County","county","yearly_reported_travel_cases","US0003",NA,NA,0,"cases"
"2016-02-20","United_States-Florida-Bradford_County","county","yearly_reported_travel_cases","US0003",NA,NA,0,"cases"
"2016-02-20","United_States-Florida-Brevard_County","county","yearly_reported_travel_cases","US0003",NA,NA,1,"cases"
"2016-02-20","United_States-Florida-Broward_County","county","yearly_reported_travel_cases","US0003",NA,NA,4,"cases"
"2016-02-20","United_States-Florida-Calhoun_County","county","yearly_reported_travel_cases","US0003",NA,NA,0,"cases"
"2016-02-20","United_States-Florida-Charlotte_County","county","yearly_reported_travel_cases","US0003",NA,NA,0,"cases"
"2016-02-20","United_States-Florida-Citrus_County","county","yearly_reported_travel_cases","US0003",NA,NA,0,"cases"
"2016-02-20","United_States-Florida-Clay_County","county","yearly_reported_travel_cases","US0003",NA,NA,0,"cases"
"2016-02-20","United_States-Florida-Collier_County","county","yearly_reported_travel_cases","US0003",NA,NA,0,"cases"
"2016-02-20","United_States-Florida-Columbia_County","county","yearly_reported_travel_cases","US0003",NA,NA,0,"cases"
"2016-02-20","United_States-Florida-DeSoto_County","county","yearly_reported_travel_cases","US0003",NA,NA,0,"cases"
"2016-02-20","United_States-Florida-Dixie_County","county","yearly_reported_travel_cases","US0003",NA,NA,0,"cases"
"2016-02-20","United_States-Florida-Duval_County","county","yearly_reported_travel_cases","US0003",NA,NA,0,"cases"
"2016-02-20","United_States-Florida-Escambia_County","county","yearly_reported_travel_cases","US0003",NA,NA,0,"cases"
"2016-02-20","United_States-Florida-Flagler_County","county","yearly_reported_travel_cases","US0003",NA,NA,0,"cases"
"2016-02-20","United_States-Florida-Franklin_County","county","yearly_reported_travel_cases","US0003",NA,NA,0,"cases"
"2016-02-20","United_States-Florida-Gadsden_County","county","yearly_reported_travel_cases","US0003",NA,NA,0,"cases"
"2016-02-20","United_States-Florida-Gilchrist_County","county","yearly_reported_travel_cases","US0003",NA,NA,0,"cases"
"2016-02-20","United_States-Florida-Glades_County","county","yearly_reported_travel_cases","US0003",NA,NA,0,"cases"
"2016-02-20","United_States-Florida-Gulf_County","county","yearly_reported_travel_cases","US0003",NA,NA,0,"cases"
"2016-02-20","United_States-Florida-Hamilton_County","county","yearly_reported_travel_cases","US0003",NA,NA,0,"cases"
"2016-02-20","United_States-Florida-Hardee_County","county","yearly_reported_travel_cases","US0003",NA,NA,0,"cases"
"2016-02-20","United_States-Florida-Hendry_County","county","yearly_reported_travel_cases","US0003",NA,NA,0,"cases"
"2016-02-20","United_States-Florida-Hernando_County","county","yearly_reported_travel_cases","US0003",NA,NA,0,"cases"
"2016-02-20","United_States-Florida-Highlands_County","county","yearly_reported_travel_cases","US0003",NA,NA,0,"cases"
"2016-02-20","United_States-Florida-Hillsborough_County","county","yearly_reported_travel_cases","US0003",NA,NA,3,"cases"
"2016-02-20","United_States-Florida-Holmes_County","county","yearly_reported_travel_cases","US0003",NA,NA,0,"cases"
"2016-02-20","United_States-Florida-IndianRiver_County","county","yearly_reported_travel_cases","US0003",NA,NA,0,"cases"
"2016-02-20","United_States-Florida-Jackson_County","county","yearly_reported_travel_cases","US0003",NA,NA,0,"cases"
"2016-02-20","United_States-Florida-Jefferson_County","county","yearly_reported_travel_cases","US0003",NA,NA,0,"cases"
"2016-02-20","United_States-Florida-Lafayette_County","county","yearly_reported_travel_cases","US0003",NA,NA,0,"cases"
"2016-02-20","United_States-Florida-Lake_County","county","yearly_reported_travel_cases","US0003",NA,NA,0,"cases"
"2016-02-20","United_States-Florida-Lee_County","county","yearly_reported_travel_cases","US0003",NA,NA,3,"cases"
"2016-02-20","United_States-Florida-Leon_County","county","yearly_reported_travel_cases","US0003",NA,NA,0,"cases"
"2016-02-20","United_States-Florida-Levy_County","county","yearly_reported_travel_cases","US0003",NA,NA,0,"cases"
"2016-02-20","United_States-Florida-Liberty_County","county","yearly_reported_travel_cases","US0003",NA,NA,0,"cases"
"2016-02-20","United_States-Florida-Madison_County","county","yearly_reported_travel_cases","US0003",NA,NA,0,"cases"
"2016-02-20","United_States-Florida-Manatee_County","county","yearly_reported_travel_cases","US0003",NA,NA,0,"cases"
"2016-02-20","United_States-Florida-Marion_County","county","yearly_reported_travel_cases","US0003",NA,NA,0,"cases"
"2016-02-20","United_States-Florida-Martin_County","county","yearly_reported_travel_cases","US0003",NA,NA,0,"cases"
"2016-02-20","United_States-Florida-Miami-Dade_County","county","yearly_reported_travel_cases","US0003",NA,NA,11,"cases"
"2016-02-20","United_States-Florida-Monroe_County","county","yearly_reported_travel_cases","US0003",NA,NA,0,"cases"
"2016-02-20","United_States-Florida-Nassau_County","county","yearly_reported_travel_cases","US0003",NA,NA,0,"cases"
