"report_date","location","location_type","data_field","data_field_code","time_period","time_period_type","value","unit"
"2016-04-23","El_Salvador-Ahuachapan","department","cumulative_suspected_total","SV0010",NA,NA,131,"cases"
"2016-04-23","El_Salvador-Cabanas","department","cumulative_suspected_total","SV0010",NA,NA,313,"cases"
"2016-04-23","El_Salvador-Chalatenango","department","cumulative_suspected_total","SV0010",NA,NA,484,"cases"
"2016-04-23","El_Salvador-Cuscatlan","department","cumulative_suspected_total","SV0010",NA,NA,511,"cases"
"2016-04-23","El_Salvador-La_Libertad","department","cumulative_suspected_total","SV0010",NA,NA,1005,"cases"
"2016-04-23","El_Salvador-La_Paz","department","cumulative_suspected_total","SV0010",NA,NA,131,"cases"
"2016-04-23","El_Salvador-La_Union","department","cumulative_suspected_total","SV0010",NA,NA,36,"cases"
"2016-04-23","El_Salvador-Morazan","department","cumulative_suspected_total","SV0010",NA,NA,110,"cases"
"2016-04-23","El_Salvador-San_Miguel","department","cumulative_suspected_total","SV0010",NA,NA,129,"cases"
"2016-04-23","El_Salvador-San_Salvador","department","cumulative_suspected_total","SV0010",NA,NA,2334,"cases"
"2016-04-23","El_Salvador-San_Vicente","department","cumulative_suspected_total","SV0010",NA,NA,282,"cases"
"2016-04-23","El_Salvador-Santa_Ana","department","cumulative_suspected_total","SV0010",NA,NA,536,"cases"
"2016-04-23","El_Salvador-Sonsonate","department","cumulative_suspected_total","SV0010",NA,NA,69,"cases"
"2016-04-23","El_Salvador-Usulutan","department","cumulative_suspected_total","SV0010",NA,NA,133,"cases"
"2016-04-23","El_Salvador-Guatemala","department","cumulative_suspected_total","SV0010",NA,NA,2,"cases"
"2016-04-23","El_Salvador","country","cumulative_suspected_total","SV0010",NA,NA,6206,"cases"
"2016-04-23","El_Salvador","country","cumulative_suspected_age_under_1","SV0001",NA,NA,123,"cases"
"2016-04-23","El_Salvador","country","cumulative_suspected_age_1-4","SV0002",NA,NA,292,"cases"
"2016-04-23","El_Salvador","country","cumulative_suspected_age_5-9","SV0003",NA,NA,298,"cases"
"2016-04-23","El_Salvador","country","cumulative_suspected_age_10-19","SV0004",NA,NA,559,"cases"
"2016-04-23","El_Salvador","country","cumulative_suspected_age_20-29","SV0005",NA,NA,1542,"cases"
"2016-04-23","El_Salvador","country","cumulative_suspected_age_30-39","SV0006",NA,NA,1452,"cases"
"2016-04-23","El_Salvador","country","cumulative_suspected_age_40-49","SV0007",NA,NA,1076,"cases"
"2016-04-23","El_Salvador","country","cumulative_suspected_age_50-59","SV0008",NA,NA,599,"cases"
"2016-04-23","El_Salvador","country","cumulative_suspected_age_60_plus","SV0009",NA,NA,265,"cases"
"2016-04-23","El_Salvador-Sonsonate","department","cumulative_suspected_pregnant","SV0011",NA,NA,3,"cases"
"2016-04-23","El_Salvador-San_Miguel","department","cumulative_suspected_pregnant","SV0011",NA,NA,7,"cases"
"2016-04-23","El_Salvador-Cabanas","department","cumulative_suspected_pregnant","SV0011",NA,NA,24,"cases"
"2016-04-23","El_Salvador-Cuscatlan","department","cumulative_suspected_pregnant","SV0011",NA,NA,17,"cases"
"2016-04-23","El_Salvador-San_Salvador","department","cumulative_suspected_pregnant","SV0011",NA,NA,69,"cases"
"2016-04-23","El_Salvador-San_Vicente","department","cumulative_suspected_pregnant","SV0011",NA,NA,17,"cases"
"2016-04-23","El_Salvador-Santa_Ana","department","cumulative_suspected_pregnant","SV0011",NA,NA,11,"cases"
"2016-04-23","El_Salvador-Chalatenango","department","cumulative_suspected_pregnant","SV0011",NA,NA,19,"cases"
"2016-04-23","El_Salvador-La_Libertad","department","cumulative_suspected_pregnant","SV0011",NA,NA,20,"cases"
"2016-04-23","El_Salvador-La_Paz","department","cumulative_suspected_pregnant","SV0011",NA,NA,1,"cases"
"2016-04-23","El_Salvador-Morazan","department","cumulative_suspected_pregnant","SV0011",NA,NA,3,"cases"
"2016-04-23","El_Salvador-Usulutan","department","cumulative_suspected_pregnant","SV0011",NA,NA,6,"cases"
"2016-04-23","El_Salvador-Guatemala","department","cumulative_suspected_pregnant","SV0011",NA,NA,1,"cases"
"2016-04-23","El_Salvador-La_Union","department","cumulative_suspected_pregnant","SV0011",NA,NA,1,"cases"
"2016-04-23","El_Salvador-Ahuachapan","department","cumulative_suspected_pregnant","SV0011",NA,NA,2,"cases"
"2016-04-23","El_Salvador","country","cumulative_suspected_pregnant","SV0011",NA,NA,201,"cases"
"2016-04-23","El_Salvador","country","weekly_hospitalized","SV0013",NA,NA,NA,"cases"
"2016-04-23","El_Salvador","country","cumulative_confirmed","SV0012",NA,NA,43,"cases"
