report_date,location,location_type,data_field,data_field_code,time_period,time_period_type,value,unit
2015-11-28,El_Salvador-Ahuachapan,department,cumulative_suspected_total,SV0010,NA,NA,4,cases
2015-11-28,El_Salvador-Cabanas,department,cumulative_suspected_total,SV0010,NA,NA,3,cases
2015-11-28,El_Salvador-Chalatenango,department,cumulative_suspected_total,SV0010,NA,NA,8,cases
2015-11-28,El_Salvador-Cuscatlan,department,cumulative_suspected_total,SV0010,NA,NA,4,cases
2015-11-28,El_Salvador-La_Libertad,department,cumulative_suspected_total,SV0010,NA,NA,61,cases
2015-11-28,El_Salvador-La_Paz,department,cumulative_suspected_total,SV0010,NA,NA,1,cases
2015-11-28,El_Salvador-La_Union,department,cumulative_suspected_total,SV0010,NA,NA,4,cases
2015-11-28,El_Salvador-Morazan,department,cumulative_suspected_total,SV0010,NA,NA,4,cases
2015-11-28,El_Salvador-San_Miguel,department,cumulative_suspected_total,SV0010,NA,NA,16,cases
2015-11-28,El_Salvador-San_Salvador,department,cumulative_suspected_total,SV0010,NA,NA,551,cases
2015-11-28,El_Salvador-San_Vicente,department,cumulative_suspected_total,SV0010,NA,NA,38,cases
2015-11-28,El_Salvador-Santa_Ana,department,cumulative_suspected_total,SV0010,NA,NA,9,cases
2015-11-28,El_Salvador-Sonsonate,department,cumulative_suspected_total,SV0010,NA,NA,3,cases
2015-11-28,El_Salvador-Usulutan,department,cumulative_suspected_total,SV0010,NA,NA,28,cases
2015-11-28,El_Salvador,country,cumulative_suspected_total,SV0010,NA,NA,851,cases
2015-11-28,El_Salvador-La_Libertad,department,cumulative_suspected_pregnant,SV0011,NA,NA,1,cases
2015-11-28,El_Salvador-San_Salvador,department,cumulative_suspected_pregnant,SV0011,NA,NA,2,cases
2015-11-28,El_Salvador,country,cumulative_suspected_pregnant,SV0011,NA,NA,3,cases
