"","report_date","location","location_type","data_field","data_field_code","time_period","time_period_type","value","unit"
"1",2016-12-31,"Colombia-Valle","province","zika_confirmed_laboratory","CO0001",NA,NA,"1104","cases"
"2",2016-12-31,"Colombia-Valle","province","zika_confirmed_clinic","CO0002",NA,NA,"25303","cases"
"3",2016-12-31,"Colombia-Valle","province","zika_suspected","CO0003",NA,NA,"273","cases"
"4",2016-12-31,"Colombia-Norte_Santander","province","zika_confirmed_laboratory","CO0001",NA,NA,"1594","cases"
"5",2016-12-31,"Colombia-Norte_Santander","province","zika_confirmed_clinic","CO0002",NA,NA," 8840","cases"
"6",2016-12-31,"Colombia-Norte_Santander","province","zika_suspected","CO0003",NA,NA," 93","cases"
"7",2016-12-31,"Colombia-Santander","province","zika_confirmed_laboratory","CO0001",NA,NA," 547","cases"
"8",2016-12-31,"Colombia-Santander","province","zika_confirmed_clinic","CO0002",NA,NA," 9420","cases"
"9",2016-12-31,"Colombia-Santander","province","zika_suspected","CO0003",NA,NA,"343","cases"
"10",2016-12-31,"Colombia-Tolima","province","zika_confirmed_laboratory","CO0001",NA,NA," 883","cases"
"11",2016-12-31,"Colombia-Tolima","province","zika_confirmed_clinic","CO0002",NA,NA," 6125","cases"
"12",2016-12-31,"Colombia-Tolima","province","zika_suspected","CO0003",NA,NA,"197","cases"
"13",2016-12-31,"Colombia-Huila","province","zika_confirmed_laboratory","CO0001",NA,NA," 951","cases"
"14",2016-12-31,"Colombia-Huila","province","zika_confirmed_clinic","CO0002",NA,NA," 5987","cases"
"15",2016-12-31,"Colombia-Huila","province","zika_suspected","CO0003",NA,NA,"108","cases"
"16",2016-12-31,"Colombia-Cundinamarca","province","zika_confirmed_laboratory","CO0001",NA,NA," 331","cases"
"17",2016-12-31,"Colombia-Cundinamarca","province","zika_confirmed_clinic","CO0002",NA,NA," 4706","cases"
"18",2016-12-31,"Colombia-Cundinamarca","province","zika_suspected","CO0003",NA,NA,"270","cases"
"19",2016-12-31,"Colombia-Barranquilla","province","zika_confirmed_laboratory","CO0001",NA,NA," 266","cases"
"20",2016-12-31,"Colombia-Barranquilla","province","zika_confirmed_clinic","CO0002",NA,NA," 4427","cases"
"21",2016-12-31,"Colombia-Barranquilla","province","zika_suspected","CO0003",NA,NA,"  0","cases"
"22",2016-12-31,"Colombia-Meta","province","zika_confirmed_laboratory","CO0001",NA,NA," 636","cases"
"23",2016-12-31,"Colombia-Meta","province","zika_confirmed_clinic","CO0002",NA,NA," 3654","cases"
"24",2016-12-31,"Colombia-Meta","province","zika_suspected","CO0003",NA,NA," 47","cases"
"25",2016-12-31,"Colombia-Casanare","province","zika_confirmed_laboratory","CO0001",NA,NA," 315","cases"
"26",2016-12-31,"Colombia-Casanare","province","zika_confirmed_clinic","CO0002",NA,NA," 3627","cases"
"27",2016-12-31,"Colombia-Casanare","province","zika_suspected","CO0003",NA,NA," 20","cases"
"28",2016-12-31,"Colombia-Cordoba","province","zika_confirmed_laboratory","CO0001",NA,NA," 263","cases"
"29",2016-12-31,"Colombia-Cordoba","province","zika_confirmed_clinic","CO0002",NA,NA," 2605","cases"
"30",2016-12-31,"Colombia-Cordoba","province","zika_suspected","CO0003",NA,NA,"511","cases"
"31",2016-12-31,"Colombia-Antioquia","province","zika_confirmed_laboratory","CO0001",NA,NA," 371","cases"
"32",2016-12-31,"Colombia-Antioquia","province","zika_confirmed_clinic","CO0002",NA,NA," 1913","cases"
"33",2016-12-31,"Colombia-Antioquia","province","zika_suspected","CO0003",NA,NA,"310","cases"
"34",2016-12-31,"Colombia-Atlantico","province","zika_confirmed_laboratory","CO0001",NA,NA," 142","cases"
"35",2016-12-31,"Colombia-Atlantico","province","zika_confirmed_clinic","CO0002",NA,NA," 1868","cases"
"36",2016-12-31,"Colombia-Atlantico","province","zika_suspected","CO0003",NA,NA,"123","cases"
"37",2016-12-31,"Colombia-Santa_Marta","province","zika_confirmed_laboratory","CO0001",NA,NA," 151","cases"
"38",2016-12-31,"Colombia-Santa_Marta","province","zika_confirmed_clinic","CO0002",NA,NA," 1788","cases"
"39",2016-12-31,"Colombia-Santa_Marta","province","zika_suspected","CO0003",NA,NA,"  0","cases"
"40",2016-12-31,"Colombia-Arauca","province","zika_confirmed_laboratory","CO0001",NA,NA," 200","cases"
"41",2016-12-31,"Colombia-Arauca","province","zika_confirmed_clinic","CO0002",NA,NA," 1646","cases"
"42",2016-12-31,"Colombia-Arauca","province","zika_suspected","CO0003",NA,NA," 34","cases"
"43",2016-12-31,"Colombia-Cesar","province","zika_confirmed_laboratory","CO0001",NA,NA," 283","cases"
"44",2016-12-31,"Colombia-Cesar","province","zika_confirmed_clinic","CO0002",NA,NA," 1304","cases"
"45",2016-12-31,"Colombia-Cesar","province","zika_suspected","CO0003",NA,NA," 67","cases"
"46",2016-12-31,"Colombia-Sucre","province","zika_confirmed_laboratory","CO0001",NA,NA," 120","cases"
"47",2016-12-31,"Colombia-Sucre","province","zika_confirmed_clinic","CO0002",NA,NA," 1421","cases"
"48",2016-12-31,"Colombia-Sucre","province","zika_suspected","CO0003",NA,NA," 97","cases"
"49",2016-12-31,"Colombia-Magdalena","province","zika_confirmed_laboratory","CO0001",NA,NA," 141","cases"
"50",2016-12-31,"Colombia-Magdalena","province","zika_confirmed_clinic","CO0002",NA,NA,"  994","cases"
"51",2016-12-31,"Colombia-Magdalena","province","zika_suspected","CO0003",NA,NA,"194","cases"
"52",2016-12-31,"Colombia-Risaralda","province","zika_confirmed_laboratory","CO0001",NA,NA," 146","cases"
"53",2016-12-31,"Colombia-Risaralda","province","zika_confirmed_clinic","CO0002",NA,NA," 1162","cases"
"54",2016-12-31,"Colombia-Risaralda","province","zika_suspected","CO0003",NA,NA,"  4","cases"
"55",2016-12-31,"Colombia-Caqueta","province","zika_confirmed_laboratory","CO0001",NA,NA," 257","cases"
"56",2016-12-31,"Colombia-Caqueta","province","zika_confirmed_clinic","CO0002",NA,NA,"  894","cases"
"57",2016-12-31,"Colombia-Caqueta","province","zika_suspected","CO0003",NA,NA," 15","cases"
"58",2016-12-31,"Colombia-San_Andres","province","zika_confirmed_laboratory","CO0001",NA,NA,"  65","cases"
"59",2016-12-31,"Colombia-San_Andres","province","zika_confirmed_clinic","CO0002",NA,NA," 1068","cases"
"60",2016-12-31,"Colombia-San_Andres","province","zika_suspected","CO0003",NA,NA," 16","cases"
"61",2016-12-31,"Colombia-Cartagena","province","zika_confirmed_laboratory","CO0001",NA,NA," 112","cases"
"62",2016-12-31,"Colombia-Cartagena","province","zika_confirmed_clinic","CO0002",NA,NA,"  938","cases"
"63",2016-12-31,"Colombia-Cartagena","province","zika_suspected","CO0003",NA,NA,"  0","cases"
"64",2016-12-31,"Colombia-Bolivar","province","zika_confirmed_laboratory","CO0001",NA,NA," 154","cases"
"65",2016-12-31,"Colombia-Bolivar","province","zika_confirmed_clinic","CO0002",NA,NA,"  631","cases"
"66",2016-12-31,"Colombia-Bolivar","province","zika_suspected","CO0003",NA,NA,"151","cases"
"67",2016-12-31,"Colombia-Guajira","province","zika_confirmed_laboratory","CO0001",NA,NA,"  97","cases"
"68",2016-12-31,"Colombia-Guajira","province","zika_confirmed_clinic","CO0002",NA,NA,"  520","cases"
