"","report_date","location","location_type","data_field","data_field_code","time_period","time_period_type","value","unit"
"1",2016-09-17,"Colombia-Valle","province","zika_confirmed_laboratory","CO0001",NA,NA," 890","cases"
"2",2016-09-17,"Colombia-Valle","province","zika_confirmed_clinic","CO0002",NA,NA,"24777","cases"
"3",2016-09-17,"Colombia-Valle","province","zika_suspected","CO0003",NA,NA,"178","cases"
"4",2016-09-17,"Colombia-Norte_Santander","province","zika_confirmed_laboratory","CO0001",NA,NA,"1521","cases"
"5",2016-09-17,"Colombia-Norte_Santander","province","zika_confirmed_clinic","CO0002",NA,NA," 8785","cases"
"6",2016-09-17,"Colombia-Norte_Santander","province","zika_suspected","CO0003",NA,NA," 98","cases"
"7",2016-09-17,"Colombia-Santander","province","zika_confirmed_laboratory","CO0001",NA,NA," 443","cases"
"8",2016-09-17,"Colombia-Santander","province","zika_confirmed_clinic","CO0002",NA,NA," 9244","cases"
"9",2016-09-17,"Colombia-Santander","province","zika_suspected","CO0003",NA,NA,"371","cases"
"10",2016-09-17,"Colombia-Tolima","province","zika_confirmed_laboratory","CO0001",NA,NA," 822","cases"
"11",2016-09-17,"Colombia-Tolima","province","zika_confirmed_clinic","CO0002",NA,NA," 6028","cases"
"12",2016-09-17,"Colombia-Tolima","province","zika_suspected","CO0003",NA,NA,"198","cases"
"13",2016-09-17,"Colombia-Huila","province","zika_confirmed_laboratory","CO0001",NA,NA," 915","cases"
"14",2016-09-17,"Colombia-Huila","province","zika_confirmed_clinic","CO0002",NA,NA," 5816","cases"
"15",2016-09-17,"Colombia-Huila","province","zika_suspected","CO0003",NA,NA,"109","cases"
"16",2016-09-17,"Colombia-Cundinamarca","province","zika_confirmed_laboratory","CO0001",NA,NA," 317","cases"
"17",2016-09-17,"Colombia-Cundinamarca","province","zika_confirmed_clinic","CO0002",NA,NA," 4612","cases"
"18",2016-09-17,"Colombia-Cundinamarca","province","zika_suspected","CO0003",NA,NA,"319","cases"
"19",2016-09-17,"Colombia-Barranquilla","province","zika_confirmed_laboratory","CO0001",NA,NA," 238","cases"
"20",2016-09-17,"Colombia-Barranquilla","province","zika_confirmed_clinic","CO0002",NA,NA," 4400","cases"
"21",2016-09-17,"Colombia-Barranquilla","province","zika_suspected","CO0003",NA,NA,"  0","cases"
"22",2016-09-17,"Colombia-Meta","province","zika_confirmed_laboratory","CO0001",NA,NA," 580","cases"
"23",2016-09-17,"Colombia-Meta","province","zika_confirmed_clinic","CO0002",NA,NA," 3547","cases"
"24",2016-09-17,"Colombia-Meta","province","zika_suspected","CO0003",NA,NA," 77","cases"
"25",2016-09-17,"Colombia-Casanare","province","zika_confirmed_laboratory","CO0001",NA,NA," 280","cases"
"26",2016-09-17,"Colombia-Casanare","province","zika_confirmed_clinic","CO0002",NA,NA," 3596","cases"
"27",2016-09-17,"Colombia-Casanare","province","zika_suspected","CO0003",NA,NA," 22","cases"
"28",2016-09-17,"Colombia-Cordoba","province","zika_confirmed_laboratory","CO0001",NA,NA," 253","cases"
"29",2016-09-17,"Colombia-Cordoba","province","zika_confirmed_clinic","CO0002",NA,NA," 2437","cases"
"30",2016-09-17,"Colombia-Cordoba","province","zika_suspected","CO0003",NA,NA,"527","cases"
"31",2016-09-17,"Colombia-Antioquia","province","zika_confirmed_laboratory","CO0001",NA,NA," 335","cases"
"32",2016-09-17,"Colombia-Antioquia","province","zika_confirmed_clinic","CO0002",NA,NA," 1845","cases"
"33",2016-09-17,"Colombia-Antioquia","province","zika_suspected","CO0003",NA,NA,"309","cases"
"34",2016-09-17,"Colombia-Atlantico","province","zika_confirmed_laboratory","CO0001",NA,NA," 121","cases"
"35",2016-09-17,"Colombia-Atlantico","province","zika_confirmed_clinic","CO0002",NA,NA," 1867","cases"
"36",2016-09-17,"Colombia-Atlantico","province","zika_suspected","CO0003",NA,NA,"105","cases"
"37",2016-09-17,"Colombia-Santa_Marta","province","zika_confirmed_laboratory","CO0001",NA,NA," 155","cases"
"38",2016-09-17,"Colombia-Santa_Marta","province","zika_confirmed_clinic","CO0002",NA,NA," 1786","cases"
"39",2016-09-17,"Colombia-Santa_Marta","province","zika_suspected","CO0003",NA,NA,"  0","cases"
"40",2016-09-17,"Colombia-Arauca","province","zika_confirmed_laboratory","CO0001",NA,NA," 191","cases"
"41",2016-09-17,"Colombia-Arauca","province","zika_confirmed_clinic","CO0002",NA,NA," 1623","cases"
"42",2016-09-17,"Colombia-Arauca","province","zika_suspected","CO0003",NA,NA," 41","cases"
"43",2016-09-17,"Colombia-Sucre","province","zika_confirmed_laboratory","CO0001",NA,NA," 107","cases"
"44",2016-09-17,"Colombia-Sucre","province","zika_confirmed_clinic","CO0002",NA,NA," 1302","cases"
"45",2016-09-17,"Colombia-Sucre","province","zika_suspected","CO0003",NA,NA,"215","cases"
"46",2016-09-17,"Colombia-Cesar","province","zika_confirmed_laboratory","CO0001",NA,NA," 245","cases"
"47",2016-09-17,"Colombia-Cesar","province","zika_confirmed_clinic","CO0002",NA,NA," 1235","cases"
"48",2016-09-17,"Colombia-Cesar","province","zika_suspected","CO0003",NA,NA,"122","cases"
"49",2016-09-17,"Colombia-Magdalena","province","zika_confirmed_laboratory","CO0001",NA,NA," 140","cases"
"50",2016-09-17,"Colombia-Magdalena","province","zika_confirmed_clinic","CO0002",NA,NA,"  988","cases"
"51",2016-09-17,"Colombia-Magdalena","province","zika_suspected","CO0003",NA,NA,"173","cases"
"52",2016-09-17,"Colombia-Risaralda","province","zika_confirmed_laboratory","CO0001",NA,NA," 130","cases"
"53",2016-09-17,"Colombia-Risaralda","province","zika_confirmed_clinic","CO0002",NA,NA," 1167","cases"
"54",2016-09-17,"Colombia-Risaralda","province","zika_suspected","CO0003",NA,NA,"  3","cases"
"55",2016-09-17,"Colombia-Caqueta","province","zika_confirmed_laboratory","CO0001",NA,NA," 234","cases"
"56",2016-09-17,"Colombia-Caqueta","province","zika_confirmed_clinic","CO0002",NA,NA,"  899","cases"
"57",2016-09-17,"Colombia-Caqueta","province","zika_suspected","CO0003",NA,NA," 25","cases"
"58",2016-09-17,"Colombia-San_Andres","province","zika_confirmed_laboratory","CO0001",NA,NA,"  66","cases"
"59",2016-09-17,"Colombia-San_Andres","province","zika_confirmed_clinic","CO0002",NA,NA," 1057","cases"
"60",2016-09-17,"Colombia-San_Andres","province","zika_suspected","CO0003",NA,NA," 17","cases"
"61",2016-09-17,"Colombia-Cartagena","province","zika_confirmed_laboratory","CO0001",NA,NA," 103","cases"
"62",2016-09-17,"Colombia-Cartagena","province","zika_confirmed_clinic","CO0002",NA,NA,"  927","cases"
"63",2016-09-17,"Colombia-Cartagena","province","zika_suspected","CO0003",NA,NA,"  0","cases"
