"","report_date","location","location_type","data_field","data_field_code","time_period","time_period_type","value","unit"
"1",2016-11-05,"Colombia-Valle","province","zika_confirmed_laboratory","CO0001",NA,NA," 890","cases"
"2",2016-11-05,"Colombia-Valle","province","zika_confirmed_clinic","CO0002",NA,NA,"25300","cases"
"3",2016-11-05,"Colombia-Valle","province","zika_suspected","CO0003",NA,NA,"184","cases"
"4",2016-11-05,"Colombia-Norte_Santander","province","zika_confirmed_laboratory","CO0001",NA,NA,"1521","cases"
"5",2016-11-05,"Colombia-Norte_Santander","province","zika_confirmed_clinic","CO0002",NA,NA," 8843","cases"
"6",2016-11-05,"Colombia-Norte_Santander","province","zika_suspected","CO0003",NA,NA,"101","cases"
"7",2016-11-05,"Colombia-Santander","province","zika_confirmed_laboratory","CO0001",NA,NA," 443","cases"
"8",2016-11-05,"Colombia-Santander","province","zika_confirmed_clinic","CO0002",NA,NA," 9347","cases"
"9",2016-11-05,"Colombia-Santander","province","zika_suspected","CO0003",NA,NA,"382","cases"
"10",2016-11-05,"Colombia-Tolima","province","zika_confirmed_laboratory","CO0001",NA,NA," 822","cases"
"11",2016-11-05,"Colombia-Tolima","province","zika_confirmed_clinic","CO0002",NA,NA," 6109","cases"
"12",2016-11-05,"Colombia-Tolima","province","zika_suspected","CO0003",NA,NA,"199","cases"
"13",2016-11-05,"Colombia-Huila","province","zika_confirmed_laboratory","CO0001",NA,NA," 915","cases"
"14",2016-11-05,"Colombia-Huila","province","zika_confirmed_clinic","CO0002",NA,NA," 5915","cases"
"15",2016-11-05,"Colombia-Huila","province","zika_suspected","CO0003",NA,NA,"114","cases"
"16",2016-11-05,"Colombia-Cundinamarca","province","zika_confirmed_laboratory","CO0001",NA,NA," 317","cases"
"17",2016-11-05,"Colombia-Cundinamarca","province","zika_confirmed_clinic","CO0002",NA,NA," 4632","cases"
"18",2016-11-05,"Colombia-Cundinamarca","province","zika_suspected","CO0003",NA,NA,"325","cases"
"19",2016-11-05,"Colombia-Barranquilla","province","zika_confirmed_laboratory","CO0001",NA,NA," 238","cases"
"20",2016-11-05,"Colombia-Barranquilla","province","zika_confirmed_clinic","CO0002",NA,NA," 4429","cases"
"21",2016-11-05,"Colombia-Barranquilla","province","zika_suspected","CO0003",NA,NA,"  0","cases"
"22",2016-11-05,"Colombia-Meta","province","zika_confirmed_laboratory","CO0001",NA,NA," 580","cases"
"23",2016-11-05,"Colombia-Meta","province","zika_confirmed_clinic","CO0002",NA,NA," 3633","cases"
"24",2016-11-05,"Colombia-Meta","province","zika_suspected","CO0003",NA,NA," 78","cases"
"25",2016-11-05,"Colombia-Casanare","province","zika_confirmed_laboratory","CO0001",NA,NA," 280","cases"
"26",2016-11-05,"Colombia-Casanare","province","zika_confirmed_clinic","CO0002",NA,NA," 3632","cases"
"27",2016-11-05,"Colombia-Casanare","province","zika_suspected","CO0003",NA,NA," 22","cases"
"28",2016-11-05,"Colombia-Cordoba","province","zika_confirmed_laboratory","CO0001",NA,NA," 253","cases"
"29",2016-11-05,"Colombia-Cordoba","province","zika_confirmed_clinic","CO0002",NA,NA," 2443","cases"
"30",2016-11-05,"Colombia-Cordoba","province","zika_suspected","CO0003",NA,NA,"527","cases"
"31",2016-11-05,"Colombia-Antioquia","province","zika_confirmed_laboratory","CO0001",NA,NA," 335","cases"
"32",2016-11-05,"Colombia-Antioquia","province","zika_confirmed_clinic","CO0002",NA,NA," 1886","cases"
"33",2016-11-05,"Colombia-Antioquia","province","zika_suspected","CO0003",NA,NA,"313","cases"
"34",2016-11-05,"Colombia-Atlantico","province","zika_confirmed_laboratory","CO0001",NA,NA," 121","cases"
"35",2016-11-05,"Colombia-Atlantico","province","zika_confirmed_clinic","CO0002",NA,NA," 1890","cases"
"36",2016-11-05,"Colombia-Atlantico","province","zika_suspected","CO0003",NA,NA,"106","cases"
"37",2016-11-05,"Colombia-Santa_Marta","province","zika_confirmed_laboratory","CO0001",NA,NA," 155","cases"
"38",2016-11-05,"Colombia-Santa_Marta","province","zika_confirmed_clinic","CO0002",NA,NA," 1788","cases"
"39",2016-11-05,"Colombia-Santa_Marta","province","zika_suspected","CO0003",NA,NA,"  0","cases"
