"","report_date","location","location_type","data_field","data_field_code","time_period","time_period_type","value","unit"
"1",2016-06-11,"Colombia-Valle","province","zika_confirmed_laboratory","CO0001",NA,NA," 783","cases"
"2",2016-06-11,"Colombia-Valle","province","zika_confirmed_clinic","CO0002",NA,NA,"20407","cases"
"3",2016-06-11,"Colombia-Valle","province","zika_suspected","CO0003",NA,NA,"241","cases"
"4",2016-06-11,"Colombia-Norte_Santander","province","zika_confirmed_laboratory","CO0001",NA,NA,"1494","cases"
"5",2016-06-11,"Colombia-Norte_Santander","province","zika_confirmed_clinic","CO0002",NA,NA," 8309","cases"
"6",2016-06-11,"Colombia-Norte_Santander","province","zika_suspected","CO0003",NA,NA," 69","cases"
"7",2016-06-11,"Colombia-Santander","province","zika_confirmed_laboratory","CO0001",NA,NA," 404","cases"
"8",2016-06-11,"Colombia-Santander","province","zika_confirmed_clinic","CO0002",NA,NA," 7335","cases"
"9",2016-06-11,"Colombia-Santander","province","zika_suspected","CO0003",NA,NA,"355","cases"
"10",2016-06-11,"Colombia-Tolima","province","zika_confirmed_laboratory","CO0001",NA,NA," 802","cases"
"11",2016-06-11,"Colombia-Tolima","province","zika_confirmed_clinic","CO0002",NA,NA," 5651","cases"
"12",2016-06-11,"Colombia-Tolima","province","zika_suspected","CO0003",NA,NA,"235","cases"
"13",2016-06-11,"Colombia-Huila","province","zika_confirmed_laboratory","CO0001",NA,NA," 871","cases"
"14",2016-06-11,"Colombia-Huila","province","zika_confirmed_clinic","CO0002",NA,NA," 5679","cases"
"15",2016-06-11,"Colombia-Huila","province","zika_suspected","CO0003",NA,NA," 93","cases"
"16",2016-06-11,"Colombia-Cundinamarca","province","zika_confirmed_laboratory","CO0001",NA,NA," 315","cases"
"17",2016-06-11,"Colombia-Cundinamarca","province","zika_confirmed_clinic","CO0002",NA,NA," 4468","cases"
"18",2016-06-11,"Colombia-Cundinamarca","province","zika_suspected","CO0003",NA,NA,"307","cases"
"19",2016-06-11,"Colombia-Barranquilla","province","zika_confirmed_laboratory","CO0001",NA,NA," 230","cases"
"20",2016-06-11,"Colombia-Barranquilla","province","zika_confirmed_clinic","CO0002",NA,NA," 4191","cases"
"21",2016-06-11,"Colombia-Barranquilla","province","zika_suspected","CO0003",NA,NA,"  0","cases"
"22",2016-06-11,"Colombia-Meta","province","zika_confirmed_laboratory","CO0001",NA,NA," 498","cases"
