"","report_date","location","location_type","data_field","data_field_code","time_period","time_period_type","value","unit"
"1",2016-05-14,"Colombia-Valle","province","zika_confirmed_laboratory","CO0001",NA,NA," 570","cases"
"2",2016-05-14,"Colombia-Valle","province","zika_confirmed_clinic","CO0002",NA,NA,"16798","cases"
"3",2016-05-14,"Colombia-Valle","province","zika_suspected","CO0003",NA,NA,"209","cases"
"4",2016-05-14,"Colombia-Norte_Santander","province","zika_confirmed_laboratory","CO0001",NA,NA,"1314","cases"
"5",2016-05-14,"Colombia-Norte_Santander","province","zika_confirmed_clinic","CO0002",NA,NA," 8196","cases"
"6",2016-05-14,"Colombia-Norte_Santander","province","zika_suspected","CO0003",NA,NA," 65","cases"
"7",2016-05-14,"Colombia-Huila","province","zika_confirmed_laboratory","CO0001",NA,NA," 744","cases"
"8",2016-05-14,"Colombia-Huila","province","zika_confirmed_clinic","CO0002",NA,NA," 5661","cases"
"9",2016-05-14,"Colombia-Huila","province","zika_suspected","CO0003",NA,NA," 89","cases"
"10",2016-05-14,"Colombia-Tolima","province","zika_confirmed_laboratory","CO0001",NA,NA," 391","cases"
"11",2016-05-14,"Colombia-Tolima","province","zika_confirmed_clinic","CO0002",NA,NA," 5689","cases"
"12",2016-05-14,"Colombia-Tolima","province","zika_suspected","CO0003",NA,NA,"262","cases"
"13",2016-05-14,"Colombia-Santander","province","zika_confirmed_laboratory","CO0001",NA,NA," 220","cases"
"14",2016-05-14,"Colombia-Santander","province","zika_confirmed_clinic","CO0002",NA,NA," 5704","cases"
"15",2016-05-14,"Colombia-Santander","province","zika_suspected","CO0003",NA,NA,"263","cases"
"16",2016-05-14,"Colombia-Cundinamarca","province","zika_confirmed_laboratory","CO0001",NA,NA," 288","cases"
"17",2016-05-14,"Colombia-Cundinamarca","province","zika_confirmed_clinic","CO0002",NA,NA," 4313","cases"
"18",2016-05-14,"Colombia-Cundinamarca","province","zika_suspected","CO0003",NA,NA,"309","cases"
"19",2016-05-14,"Colombia-Barranquilla","province","zika_confirmed_laboratory","CO0001",NA,NA," 168","cases"
"20",2016-05-14,"Colombia-Barranquilla","province","zika_confirmed_clinic","CO0002",NA,NA," 4208","cases"
"21",2016-05-14,"Colombia-Barranquilla","province","zika_suspected","CO0003",NA,NA,"  0","cases"
"22",2016-05-14,"Colombia-Cordoba","province","zika_confirmed_laboratory","CO0001",NA,NA," 190","cases"
"23",2016-05-14,"Colombia-Cordoba","province","zika_confirmed_clinic","CO0002",NA,NA," 2421","cases"
"24",2016-05-14,"Colombia-Cordoba","province","zika_suspected","CO0003",NA,NA,"524","cases"
"25",2016-05-14,"Colombia-Meta","province","zika_confirmed_laboratory","CO0001",NA,NA," 342","cases"
"26",2016-05-14,"Colombia-Meta","province","zika_confirmed_clinic","CO0002",NA,NA," 2509","cases"
