"","report_date","location","location_type","data_field","data_field_code","time_period","time_period_type","value","unit"
"1",2016-09-10,"Colombia-Valle","province","zika_confirmed_laboratory","CO0001",NA,NA," 890","cases"
"2",2016-09-10,"Colombia-Valle","province","zika_confirmed_clinic","CO0002",NA,NA,"24752","cases"
"3",2016-09-10,"Colombia-Valle","province","zika_suspected","CO0003",NA,NA,"178","cases"
"4",2016-09-10,"Colombia-Norte_Santander","province","zika_confirmed_laboratory","CO0001",NA,NA,"1521","cases"
"5",2016-09-10,"Colombia-Norte_Santander","province","zika_confirmed_clinic","CO0002",NA,NA," 8716","cases"
"6",2016-09-10,"Colombia-Norte_Santander","province","zika_suspected","CO0003",NA,NA," 93","cases"
"7",2016-09-10,"Colombia-Santander","province","zika_confirmed_laboratory","CO0001",NA,NA," 443","cases"
"8",2016-09-10,"Colombia-Santander","province","zika_confirmed_clinic","CO0002",NA,NA," 9199","cases"
"9",2016-09-10,"Colombia-Santander","province","zika_suspected","CO0003",NA,NA,"369","cases"
"10",2016-09-10,"Colombia-Tolima","province","zika_confirmed_laboratory","CO0001",NA,NA," 822","cases"
"11",2016-09-10,"Colombia-Tolima","province","zika_confirmed_clinic","CO0002",NA,NA," 6002","cases"
"12",2016-09-10,"Colombia-Tolima","province","zika_suspected","CO0003",NA,NA,"197","cases"
"13",2016-09-10,"Colombia-Huila","province","zika_confirmed_laboratory","CO0001",NA,NA," 915","cases"
"14",2016-09-10,"Colombia-Huila","province","zika_confirmed_clinic","CO0002",NA,NA," 5788","cases"
"15",2016-09-10,"Colombia-Huila","province","zika_suspected","CO0003",NA,NA,"107","cases"
"16",2016-09-10,"Colombia-Cundinamarca","province","zika_confirmed_laboratory","CO0001",NA,NA," 317","cases"
"17",2016-09-10,"Colombia-Cundinamarca","province","zika_confirmed_clinic","CO0002",NA,NA," 4605","cases"
"18",2016-09-10,"Colombia-Cundinamarca","province","zika_suspected","CO0003",NA,NA,"321","cases"
"19",2016-09-10,"Colombia-Barranquilla","province","zika_confirmed_laboratory","CO0001",NA,NA," 238","cases"
