"","report_date","location","location_type","data_field","data_field_code","time_period","time_period_type","value","unit"
"1",2017-07-01,"Colombia-Valle","province","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2",2017-07-01,"Colombia-Valle","province","zika_confirmed_clinic","CO0002",NA,NA,"716","cases"
"3",2017-07-01,"Colombia-Santander","province","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"4",2017-07-01,"Colombia-Santander","province","zika_confirmed_clinic","CO0002",NA,NA,"121","cases"
"5",2017-07-01,"Colombia-Tolima","province","zika_confirmed_laboratory","CO0001",NA,NA,"1","cases"
"6",2017-07-01,"Colombia-Tolima","province","zika_confirmed_clinic","CO0002",NA,NA," 68","cases"
"7",2017-07-01,"Colombia-Cundinamarca","province","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"8",2017-07-01,"Colombia-Cundinamarca","province","zika_confirmed_clinic","CO0002",NA,NA," 42","cases"
"9",2017-07-01,"Colombia-Meta","province","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"10",2017-07-01,"Colombia-Meta","province","zika_confirmed_clinic","CO0002",NA,NA," 41","cases"
"11",2017-07-01,"Colombia-Antioquia","province","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"12",2017-07-01,"Colombia-Antioquia","province","zika_confirmed_clinic","CO0002",NA,NA," 34","cases"
"13",2017-07-01,"Colombia-Huila","province","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"14",2017-07-01,"Colombia-Huila","province","zika_confirmed_clinic","CO0002",NA,NA," 31","cases"
"15",2017-07-01,"Colombia-Casanare","province","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"16",2017-07-01,"Colombia-Casanare","province","zika_confirmed_clinic","CO0002",NA,NA," 29","cases"
"17",2017-07-01,"Colombia-Norte_Santander","province","zika_confirmed_laboratory","CO0001",NA,NA,"1","cases"
"18",2017-07-01,"Colombia-Norte_Santander","province","zika_confirmed_clinic","CO0002",NA,NA," 25","cases"
