"","report_date","location","location_type","data_field","data_field_code","time_period","time_period_type","value","unit"
"1",2016-04-23,"Colombia-Valle","province","zika_confirmed_laboratory","CO0001",NA,NA,"164","cases"
"2",2016-04-23,"Colombia-Valle","province","zika_confirmed_clinic","CO0002",NA,NA,"13206","cases"
"3",2016-04-23,"Colombia-Valle","province","zika_suspected","CO0003",NA,NA,"719","cases"
"4",2016-04-23,"Colombia-Norte_Santander","province","zika_confirmed_laboratory","CO0001",NA,NA,"959","cases"
"5",2016-04-23,"Colombia-Norte_Santander","province","zika_confirmed_clinic","CO0002",NA,NA," 7913","cases"
"6",2016-04-23,"Colombia-Norte_Santander","province","zika_suspected","CO0003",NA,NA,"404","cases"
"7",2016-04-23,"Colombia-Huila","province","zika_confirmed_laboratory","CO0001",NA,NA,"477","cases"
"8",2016-04-23,"Colombia-Huila","province","zika_confirmed_clinic","CO0002",NA,NA," 5640","cases"
"9",2016-04-23,"Colombia-Huila","province","zika_suspected","CO0003",NA,NA,"187","cases"
"10",2016-04-23,"Colombia-Tolima","province","zika_confirmed_laboratory","CO0001",NA,NA,"226","cases"
"11",2016-04-23,"Colombia-Tolima","province","zika_confirmed_clinic","CO0002",NA,NA," 5342","cases"
"12",2016-04-23,"Colombia-Tolima","province","zika_suspected","CO0003",NA,NA,"424","cases"
"13",2016-04-23,"Colombia-Cundinamarca","province","zika_confirmed_laboratory","CO0001",NA,NA,"201","cases"
"14",2016-04-23,"Colombia-Cundinamarca","province","zika_confirmed_clinic","CO0002",NA,NA," 4199","cases"
"15",2016-04-23,"Colombia-Cundinamarca","province","zika_suspected","CO0003",NA,NA,"312","cases"
"16",2016-04-23,"Colombia-Santander","province","zika_confirmed_laboratory","CO0001",NA,NA," 70","cases"
"17",2016-04-23,"Colombia-Santander","province","zika_confirmed_clinic","CO0002",NA,NA," 4183","cases"
"18",2016-04-23,"Colombia-Santander","province","zika_suspected","CO0003",NA,NA,"356","cases"
"19",2016-04-23,"Colombia-Barranquilla","province","zika_confirmed_laboratory","CO0001",NA,NA," 98","cases"
"20",2016-04-23,"Colombia-Barranquilla","province","zika_confirmed_clinic","CO0002",NA,NA," 4213","cases"
"21",2016-04-23,"Colombia-Barranquilla","province","zika_suspected","CO0003",NA,NA,"  0","cases"
"22",2016-04-23,"Colombia-Cordoba","province","zika_confirmed_laboratory","CO0001",NA,NA,"172","cases"
