"","report_date","location","location_type","data_field","data_field_code","time_period","time_period_type","value","unit"
"1",2016-03-12,"Colombia-Norte_Santander","province","zika_confirmed_laboratory","CO0001",NA,NA,"707","cases"
"2",2016-03-12,"Colombia-Norte_Santander","province","zika_confirmed_clinic","CO0002",NA,NA,"7550","cases"
"3",2016-03-12,"Colombia-Norte_Santander","province","zika_suspected","CO0003",NA,NA," 366","cases"
"4",2016-03-12,"Colombia-Valle","province","zika_confirmed_laboratory","CO0001",NA,NA," 39","cases"
"5",2016-03-12,"Colombia-Valle","province","zika_confirmed_clinic","CO0002",NA,NA,"5129","cases"
"6",2016-03-12,"Colombia-Valle","province","zika_suspected","CO0003",NA,NA,"1185","cases"
"7",2016-03-12,"Colombia-Huila","province","zika_confirmed_laboratory","CO0001",NA,NA,"251","cases"
"8",2016-03-12,"Colombia-Huila","province","zika_confirmed_clinic","CO0002",NA,NA,"4749","cases"
"9",2016-03-12,"Colombia-Huila","province","zika_suspected","CO0003",NA,NA," 602","cases"
"10",2016-03-12,"Colombia-Tolima","province","zika_confirmed_laboratory","CO0001",NA,NA,"169","cases"
"11",2016-03-12,"Colombia-Tolima","province","zika_confirmed_clinic","CO0002",NA,NA,"4027","cases"
"12",2016-03-12,"Colombia-Tolima","province","zika_suspected","CO0003",NA,NA," 487","cases"
"13",2016-03-12,"Colombia-Barranquilla","province","zika_confirmed_laboratory","CO0001",NA,NA," 86","cases"
"14",2016-03-12,"Colombia-Barranquilla","province","zika_confirmed_clinic","CO0002",NA,NA,"3975","cases"
"15",2016-03-12,"Colombia-Barranquilla","province","zika_suspected","CO0003",NA,NA,"   0","cases"
"16",2016-03-12,"Colombia-Cundinamarca","province","zika_confirmed_laboratory","CO0001",NA,NA,"124","cases"
"17",2016-03-12,"Colombia-Cundinamarca","province","zika_confirmed_clinic","CO0002",NA,NA,"3494","cases"
"18",2016-03-12,"Colombia-Cundinamarca","province","zika_suspected","CO0003",NA,NA," 358","cases"
"19",2016-03-12,"Colombia-Cordoba","province","zika_confirmed_laboratory","CO0001",NA,NA," 74","cases"
"20",2016-03-12,"Colombia-Cordoba","province","zika_confirmed_clinic","CO0002",NA,NA,"2228","cases"
"21",2016-03-12,"Colombia-Cordoba","province","zika_suspected","CO0003",NA,NA," 654","cases"
"22",2016-03-12,"Colombia-Santander","province","zika_confirmed_laboratory","CO0001",NA,NA," 37","cases"
"23",2016-03-12,"Colombia-Santander","province","zika_confirmed_clinic","CO0002",NA,NA,"1449","cases"
"24",2016-03-12,"Colombia-Santander","province","zika_suspected","CO0003",NA,NA," 470","cases"
"25",2016-03-12,"Colombia-Santa_Marta","province","zika_confirmed_laboratory","CO0001",NA,NA," 59","cases"
"26",2016-03-12,"Colombia-Santa_Marta","province","zika_confirmed_clinic","CO0002",NA,NA,"1754","cases"
"27",2016-03-12,"Colombia-Santa_Marta","province","zika_suspected","CO0003",NA,NA,"   0","cases"
"28",2016-03-12,"Colombia-Atlantico","province","zika_confirmed_laboratory","CO0001",NA,NA," 42","cases"
"29",2016-03-12,"Colombia-Atlantico","province","zika_confirmed_clinic","CO0002",NA,NA,"1550","cases"
"30",2016-03-12,"Colombia-Atlantico","province","zika_suspected","CO0003",NA,NA," 217","cases"
"31",2016-03-12,"Colombia-Antioquia","province","zika_confirmed_laboratory","CO0001",NA,NA," 99","cases"
"32",2016-03-12,"Colombia-Antioquia","province","zika_confirmed_clinic","CO0002",NA,NA,"1093","cases"
"33",2016-03-12,"Colombia-Antioquia","province","zika_suspected","CO0003",NA,NA," 424","cases"
"34",2016-03-12,"Colombia-Sucre","province","zika_confirmed_laboratory","CO0001",NA,NA," 47","cases"
"35",2016-03-12,"Colombia-Sucre","province","zika_confirmed_clinic","CO0002",NA,NA,"1061","cases"
"36",2016-03-12,"Colombia-Sucre","province","zika_suspected","CO0003",NA,NA," 378","cases"
"37",2016-03-12,"Colombia-Cesar","province","zika_confirmed_laboratory","CO0001",NA,NA," 41","cases"
"38",2016-03-12,"Colombia-Cesar","province","zika_confirmed_clinic","CO0002",NA,NA,"1000","cases"
"39",2016-03-12,"Colombia-Cesar","province","zika_suspected","CO0003",NA,NA," 221","cases"
"40",2016-03-12,"Colombia-Meta","province","zika_confirmed_laboratory","CO0001",NA,NA," 20","cases"
"41",2016-03-12,"Colombia-Meta","province","zika_confirmed_clinic","CO0002",NA,NA,"1031","cases"
"42",2016-03-12,"Colombia-Meta","province","zika_suspected","CO0003",NA,NA," 196","cases"
"43",2016-03-12,"Colombia-Magdalena","province","zika_confirmed_laboratory","CO0001",NA,NA," 59","cases"
"44",2016-03-12,"Colombia-Magdalena","province","zika_confirmed_clinic","CO0002",NA,NA," 605","cases"
"45",2016-03-12,"Colombia-Magdalena","province","zika_suspected","CO0003",NA,NA," 382","cases"
"46",2016-03-12,"Colombia-San_Andres","province","zika_confirmed_laboratory","CO0001",NA,NA," 57","cases"
"47",2016-03-12,"Colombia-San_Andres","province","zika_confirmed_clinic","CO0002",NA,NA," 970","cases"
"48",2016-03-12,"Colombia-San_Andres","province","zika_suspected","CO0003",NA,NA,"  10","cases"
"49",2016-03-12,"Colombia-Cartagena","province","zika_confirmed_laboratory","CO0001",NA,NA," 65","cases"
"50",2016-03-12,"Colombia-Cartagena","province","zika_confirmed_clinic","CO0002",NA,NA," 842","cases"
"51",2016-03-12,"Colombia-Cartagena","province","zika_suspected","CO0003",NA,NA,"   0","cases"
"52",2016-03-12,"Colombia-Casanare","province","zika_confirmed_laboratory","CO0001",NA,NA," 20","cases"
"53",2016-03-12,"Colombia-Casanare","province","zika_confirmed_clinic","CO0002",NA,NA," 738","cases"
