"","report_date","location","location_type","data_field","data_field_code","time_period","time_period_type","value","unit"
"1",2017-04-08,"Colombia-Valle","province","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2",2017-04-08,"Colombia-Valle","province","zika_confirmed_clinic","CO0002",NA,NA,"517","cases"
"3",2017-04-08,"Colombia-Valle","province","zika_suspected","CO0003",NA,NA," 2","cases"
"4",2017-04-08,"Colombia-Santander","province","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"5",2017-04-08,"Colombia-Santander","province","zika_confirmed_clinic","CO0002",NA,NA," 79","cases"
"6",2017-04-08,"Colombia-Santander","province","zika_suspected","CO0003",NA,NA," 6","cases"
"7",2017-04-08,"Colombia-Tolima","province","zika_confirmed_laboratory","CO0001",NA,NA,"1","cases"
"8",2017-04-08,"Colombia-Tolima","province","zika_confirmed_clinic","CO0002",NA,NA," 46","cases"
"9",2017-04-08,"Colombia-Tolima","province","zika_suspected","CO0003",NA,NA," 6","cases"
"10",2017-04-08,"Colombia-Cundinamarca","province","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"11",2017-04-08,"Colombia-Cundinamarca","province","zika_confirmed_clinic","CO0002",NA,NA," 27","cases"
"12",2017-04-08,"Colombia-Cundinamarca","province","zika_suspected","CO0003",NA,NA," 4","cases"
"13",2017-04-08,"Colombia-Meta","province","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"14",2017-04-08,"Colombia-Meta","province","zika_confirmed_clinic","CO0002",NA,NA," 29","cases"
"15",2017-04-08,"Colombia-Meta","province","zika_suspected","CO0003",NA,NA," 0","cases"
"16",2017-04-08,"Colombia-Antioquia","province","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"17",2017-04-08,"Colombia-Antioquia","province","zika_confirmed_clinic","CO0002",NA,NA," 24","cases"
"18",2017-04-08,"Colombia-Antioquia","province","zika_suspected","CO0003",NA,NA," 3","cases"
"19",2017-04-08,"Colombia-Huila","province","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"20",2017-04-08,"Colombia-Huila","province","zika_confirmed_clinic","CO0002",NA,NA," 22","cases"
"21",2017-04-08,"Colombia-Huila","province","zika_suspected","CO0003",NA,NA," 4","cases"
"22",2017-04-08,"Colombia-Norte_Santander","province","zika_confirmed_laboratory","CO0001",NA,NA,"1","cases"
"23",2017-04-08,"Colombia-Norte_Santander","province","zika_confirmed_clinic","CO0002",NA,NA," 19","cases"
"24",2017-04-08,"Colombia-Norte_Santander","province","zika_suspected","CO0003",NA,NA," 5","cases"
"25",2017-04-08,"Colombia-Casanare","province","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"26",2017-04-08,"Colombia-Casanare","province","zika_confirmed_clinic","CO0002",NA,NA," 20","cases"
"27",2017-04-08,"Colombia-Casanare","province","zika_suspected","CO0003",NA,NA," 2","cases"
"28",2017-04-08,"Colombia-Cesar","province","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"29",2017-04-08,"Colombia-Cesar","province","zika_confirmed_clinic","CO0002",NA,NA," 20","cases"
"30",2017-04-08,"Colombia-Cesar","province","zika_suspected","CO0003",NA,NA," 1","cases"
"31",2017-04-08,"Colombia-Risaralda","province","zika_confirmed_laboratory","CO0001",NA,NA,"1","cases"
"32",2017-04-08,"Colombia-Risaralda","province","zika_confirmed_clinic","CO0002",NA,NA," 17","cases"
"33",2017-04-08,"Colombia-Risaralda","province","zika_suspected","CO0003",NA,NA," 1","cases"
"34",2017-04-08,"Colombia-unknown","province","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"35",2017-04-08,"Colombia-unknown","province","zika_confirmed_clinic","CO0002",NA,NA,"  0","cases"
"36",2017-04-08,"Colombia-unknown","province","zika_suspected","CO0003",NA,NA,"18","cases"
"37",2017-04-08,"Colombia-Sucre","province","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"38",2017-04-08,"Colombia-Sucre","province","zika_confirmed_clinic","CO0002",NA,NA," 15","cases"
"39",2017-04-08,"Colombia-Sucre","province","zika_suspected","CO0003",NA,NA," 0","cases"
"40",2017-04-08,"Colombia-Amazonas","province","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"41",2017-04-08,"Colombia-Amazonas","province","zika_confirmed_clinic","CO0002",NA,NA," 14","cases"
"42",2017-04-08,"Colombia-Amazonas","province","zika_suspected","CO0003",NA,NA," 0","cases"
"43",2017-04-08,"Colombia-Barranquilla","province","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"44",2017-04-08,"Colombia-Barranquilla","province","zika_confirmed_clinic","CO0002",NA,NA," 10","cases"
"45",2017-04-08,"Colombia-Barranquilla","province","zika_suspected","CO0003",NA,NA," 0","cases"
"46",2017-04-08,"Colombia-Cauca","province","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"47",2017-04-08,"Colombia-Cauca","province","zika_confirmed_clinic","CO0002",NA,NA,"  5","cases"
"48",2017-04-08,"Colombia-Cauca","province","zika_suspected","CO0003",NA,NA," 4","cases"
"49",2017-04-08,"Colombia-Caldas","province","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"50",2017-04-08,"Colombia-Caldas","province","zika_confirmed_clinic","CO0002",NA,NA,"  6","cases"
"51",2017-04-08,"Colombia-Caldas","province","zika_suspected","CO0003",NA,NA," 0","cases"
"52",2017-04-08,"Colombia-Santa_Marta","province","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"53",2017-04-08,"Colombia-Santa_Marta","province","zika_confirmed_clinic","CO0002",NA,NA,"  6","cases"
"54",2017-04-08,"Colombia-Santa_Marta","province","zika_suspected","CO0003",NA,NA," 0","cases"
"55",2017-04-08,"Colombia-Atlantico","province","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"56",2017-04-08,"Colombia-Atlantico","province","zika_confirmed_clinic","CO0002",NA,NA,"  4","cases"
"57",2017-04-08,"Colombia-Atlantico","province","zika_suspected","CO0003",NA,NA," 2","cases"
"58",2017-04-08,"Colombia-Arauca","province","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"59",2017-04-08,"Colombia-Arauca","province","zika_confirmed_clinic","CO0002",NA,NA,"  5","cases"
"60",2017-04-08,"Colombia-Arauca","province","zika_suspected","CO0003",NA,NA," 0","cases"
"61",2017-04-08,"Colombia-Cartagena","province","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"62",2017-04-08,"Colombia-Cartagena","province","zika_confirmed_clinic","CO0002",NA,NA,"  5","cases"
"63",2017-04-08,"Colombia-Cartagena","province","zika_suspected","CO0003",NA,NA," 0","cases"
"64",2017-04-08,"Colombia-Bolivar","province","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"65",2017-04-08,"Colombia-Bolivar","province","zika_confirmed_clinic","CO0002",NA,NA,"  4","cases"
"66",2017-04-08,"Colombia-Bolivar","province","zika_suspected","CO0003",NA,NA," 1","cases"
"67",2017-04-08,"Colombia-Boyaca","province","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"68",2017-04-08,"Colombia-Boyaca","province","zika_confirmed_clinic","CO0002",NA,NA,"  4","cases"
"69",2017-04-08,"Colombia-Boyaca","province","zika_suspected","CO0003",NA,NA," 1","cases"
"70",2017-04-08,"Colombia-Cordoba","province","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"71",2017-04-08,"Colombia-Cordoba","province","zika_confirmed_clinic","CO0002",NA,NA,"  3","cases"
"72",2017-04-08,"Colombia-Cordoba","province","zika_suspected","CO0003",NA,NA," 1","cases"
"73",2017-04-08,"Colombia-Vaupes","province","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"74",2017-04-08,"Colombia-Vaupes","province","zika_confirmed_clinic","CO0002",NA,NA,"  0","cases"
"75",2017-04-08,"Colombia-Vaupes","province","zika_suspected","CO0003",NA,NA," 3","cases"
"76",2017-04-08,"Colombia-Magdalena","province","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"77",2017-04-08,"Colombia-Magdalena","province","zika_confirmed_clinic","CO0002",NA,NA,"  2","cases"
"78",2017-04-08,"Colombia-Magdalena","province","zika_suspected","CO0003",NA,NA," 1","cases"
"79",2017-04-08,"Colombia-Guajira","province","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"80",2017-04-08,"Colombia-Guajira","province","zika_confirmed_clinic","CO0002",NA,NA,"  2","cases"
"81",2017-04-08,"Colombia-Guajira","province","zika_suspected","CO0003",NA,NA," 1","cases"
"82",2017-04-08,"Colombia-Narino","province","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"83",2017-04-08,"Colombia-Narino","province","zika_confirmed_clinic","CO0002",NA,NA,"  2","cases"
"84",2017-04-08,"Colombia-Narino","province","zika_suspected","CO0003",NA,NA," 1","cases"
"85",2017-04-08,"Colombia-Vichada","province","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"86",2017-04-08,"Colombia-Vichada","province","zika_confirmed_clinic","CO0002",NA,NA,"  0","cases"
"87",2017-04-08,"Colombia-Vichada","province","zika_suspected","CO0003",NA,NA," 2","cases"
"88",2017-04-08,"Colombia-Quindio","province","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"89",2017-04-08,"Colombia-Quindio","province","zika_confirmed_clinic","CO0002",NA,NA,"  1","cases"
"90",2017-04-08,"Colombia-Quindio","province","zika_suspected","CO0003",NA,NA," 1","cases"
"91",2017-04-08,"Colombia-Putumayo","province","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"92",2017-04-08,"Colombia-Putumayo","province","zika_confirmed_clinic","CO0002",NA,NA,"  2","cases"
"93",2017-04-08,"Colombia-Putumayo","province","zika_suspected","CO0003",NA,NA," 0","cases"
"94",2017-04-08,"Colombia-Caqueta","province","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"95",2017-04-08,"Colombia-Caqueta","province","zika_confirmed_clinic","CO0002",NA,NA,"  2","cases"
"96",2017-04-08,"Colombia-Caqueta","province","zika_suspected","CO0003",NA,NA," 0","cases"
"97",2017-04-08,"Colombia-San_Andres","province","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"98",2017-04-08,"Colombia-San_Andres","province","zika_confirmed_clinic","CO0002",NA,NA,"  0","cases"
"99",2017-04-08,"Colombia-San_Andres","province","zika_suspected","CO0003",NA,NA," 1","cases"
"100",2017-04-08,"Colombia-Buenaventura","province","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"101",2017-04-08,"Colombia-Buenaventura","province","zika_confirmed_clinic","CO0002",NA,NA,"  1","cases"
"102",2017-04-08,"Colombia-Buenaventura","province","zika_suspected","CO0003",NA,NA," 0","cases"
"103",2017-04-08,"Colombia-Guainia","province","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"104",2017-04-08,"Colombia-Guainia","province","zika_confirmed_clinic","CO0002",NA,NA,"  0","cases"
"105",2017-04-08,"Colombia-Guainia","province","zika_suspected","CO0003",NA,NA," 1","cases"
"106",2017-04-08,"Colombia-Choco","province","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"107",2017-04-08,"Colombia-Choco","province","zika_confirmed_clinic","CO0002",NA,NA,"  0","cases"
"108",2017-04-08,"Colombia-Choco","province","zika_suspected","CO0003",NA,NA," 0","cases"
"109",2017-04-08,"Colombia-Guaviare","province","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
