"","report_date","location","location_type","data_field","data_field_code","time_period","time_period_type","value","unit"
"1",2016-02-27,"Colombia-Norte_Santander","province","zika_confirmed_laboratory","CO0001",NA,NA,"641","cases"
"2",2016-02-27,"Colombia-Norte_Santander","province","zika_confirmed_clinic","CO0002",NA,NA,"7000","cases"
"3",2016-02-27,"Colombia-Norte_Santander","province","zika_suspected","CO0003",NA,NA,"474","cases"
"4",2016-02-27,"Colombia-Huila","province","zika_confirmed_laboratory","CO0001",NA,NA,"214","cases"
"5",2016-02-27,"Colombia-Huila","province","zika_confirmed_clinic","CO0002",NA,NA,"4347","cases"
"6",2016-02-27,"Colombia-Huila","province","zika_suspected","CO0003",NA,NA,"487","cases"
"7",2016-02-27,"Colombia-Tolima","province","zika_confirmed_laboratory","CO0001",NA,NA,"124","cases"
"8",2016-02-27,"Colombia-Tolima","province","zika_confirmed_clinic","CO0002",NA,NA,"3485","cases"
"9",2016-02-27,"Colombia-Tolima","province","zika_suspected","CO0003",NA,NA,"443","cases"
"10",2016-02-27,"Colombia-Valle","province","zika_confirmed_laboratory","CO0001",NA,NA," 35","cases"
"11",2016-02-27,"Colombia-Valle","province","zika_confirmed_clinic","CO0002",NA,NA,"3031","cases"
"12",2016-02-27,"Colombia-Valle","province","zika_suspected","CO0003",NA,NA,"787","cases"
"13",2016-02-27,"Colombia-Barranquilla","province","zika_confirmed_laboratory","CO0001",NA,NA," 66","cases"
"14",2016-02-27,"Colombia-Barranquilla","province","zika_confirmed_clinic","CO0002",NA,NA,"3694","cases"
"15",2016-02-27,"Colombia-Barranquilla","province","zika_suspected","CO0003",NA,NA,"  0","cases"
"16",2016-02-27,"Colombia-Cundinamarca","province","zika_confirmed_laboratory","CO0001",NA,NA," 97","cases"
"17",2016-02-27,"Colombia-Cundinamarca","province","zika_confirmed_clinic","CO0002",NA,NA,"3222","cases"
"18",2016-02-27,"Colombia-Cundinamarca","province","zika_suspected","CO0003",NA,NA,"292","cases"
"19",2016-02-27,"Colombia-Cordoba","province","zika_confirmed_laboratory","CO0001",NA,NA," 72","cases"
"20",2016-02-27,"Colombia-Cordoba","province","zika_confirmed_clinic","CO0002",NA,NA,"2092","cases"
"21",2016-02-27,"Colombia-Cordoba","province","zika_suspected","CO0003",NA,NA,"604","cases"
"22",2016-02-27,"Colombia-Santa_Marta","province","zika_confirmed_laboratory","CO0001",NA,NA," 59","cases"
"23",2016-02-27,"Colombia-Santa_Marta","province","zika_confirmed_clinic","CO0002",NA,NA,"1692","cases"
"24",2016-02-27,"Colombia-Santa_Marta","province","zika_suspected","CO0003",NA,NA,"  0","cases"
"25",2016-02-27,"Colombia-Atlantico","province","zika_confirmed_laboratory","CO0001",NA,NA," 28","cases"
