"","report_date","location","location_type","data_field","data_field_code","time_period","time_period_type","value","unit"
"1",2016-05-28,"Colombia-Valle","province","zika_confirmed_laboratory","CO0001",NA,NA," 629","cases"
"2",2016-05-28,"Colombia-Valle","province","zika_confirmed_clinic","CO0002",NA,NA,"18768","cases"
"3",2016-05-28,"Colombia-Valle","province","zika_suspected","CO0003",NA,NA,"226","cases"
"4",2016-05-28,"Colombia-Norte_Santander","province","zika_confirmed_laboratory","CO0001",NA,NA,"1475","cases"
"5",2016-05-28,"Colombia-Norte_Santander","province","zika_confirmed_clinic","CO0002",NA,NA," 8215","cases"
"6",2016-05-28,"Colombia-Norte_Santander","province","zika_suspected","CO0003",NA,NA," 68","cases"
"7",2016-05-28,"Colombia-Santander","province","zika_confirmed_laboratory","CO0001",NA,NA," 283","cases"
"8",2016-05-28,"Colombia-Santander","province","zika_confirmed_clinic","CO0002",NA,NA," 6554","cases"
"9",2016-05-28,"Colombia-Santander","province","zika_suspected","CO0003",NA,NA,"310","cases"
"10",2016-05-28,"Colombia-Huila","province","zika_confirmed_laboratory","CO0001",NA,NA," 823","cases"
"11",2016-05-28,"Colombia-Huila","province","zika_confirmed_clinic","CO0002",NA,NA," 5665","cases"
"12",2016-05-28,"Colombia-Huila","province","zika_suspected","CO0003",NA,NA," 91","cases"
"13",2016-05-28,"Colombia-Tolima","province","zika_confirmed_laboratory","CO0001",NA,NA," 742","cases"
"14",2016-05-28,"Colombia-Tolima","province","zika_confirmed_clinic","CO0002",NA,NA," 5566","cases"
"15",2016-05-28,"Colombia-Tolima","province","zika_suspected","CO0003",NA,NA,"235","cases"
"16",2016-05-28,"Colombia-Cundinamarca","province","zika_confirmed_laboratory","CO0001",NA,NA," 312","cases"
"17",2016-05-28,"Colombia-Cundinamarca","province","zika_confirmed_clinic","CO0002",NA,NA," 4413","cases"
"18",2016-05-28,"Colombia-Cundinamarca","province","zika_suspected","CO0003",NA,NA,"295","cases"
"19",2016-05-28,"Colombia-Barranquilla","province","zika_confirmed_laboratory","CO0001",NA,NA," 225","cases"
"20",2016-05-28,"Colombia-Barranquilla","province","zika_confirmed_clinic","CO0002",NA,NA," 4171","cases"
"21",2016-05-28,"Colombia-Barranquilla","province","zika_suspected","CO0003",NA,NA,"  0","cases"
"22",2016-05-28,"Colombia-Meta","province","zika_confirmed_laboratory","CO0001",NA,NA," 416","cases"
"23",2016-05-28,"Colombia-Meta","province","zika_confirmed_clinic","CO0002",NA,NA," 2823","cases"
"24",2016-05-28,"Colombia-Meta","province","zika_suspected","CO0003",NA,NA," 53","cases"
"25",2016-05-28,"Colombia-Cordoba","province","zika_confirmed_laboratory","CO0001",NA,NA," 244","cases"
"26",2016-05-28,"Colombia-Cordoba","province","zika_confirmed_clinic","CO0002",NA,NA," 2388","cases"
"27",2016-05-28,"Colombia-Cordoba","province","zika_suspected","CO0003",NA,NA,"531","cases"
"28",2016-05-28,"Colombia-Casanare","province","zika_confirmed_laboratory","CO0001",NA,NA," 204","cases"
"29",2016-05-28,"Colombia-Casanare","province","zika_confirmed_clinic","CO0002",NA,NA," 2655","cases"
"30",2016-05-28,"Colombia-Casanare","province","zika_suspected","CO0003",NA,NA," 17","cases"
"31",2016-05-28,"Colombia-Antioquia","province","zika_confirmed_laboratory","CO0001",NA,NA," 323","cases"
"32",2016-05-28,"Colombia-Antioquia","province","zika_confirmed_clinic","CO0002",NA,NA," 1630","cases"
"33",2016-05-28,"Colombia-Antioquia","province","zika_suspected","CO0003",NA,NA,"247","cases"
"34",2016-05-28,"Colombia-Atlantico","province","zika_confirmed_laboratory","CO0001",NA,NA," 118","cases"
"35",2016-05-28,"Colombia-Atlantico","province","zika_confirmed_clinic","CO0002",NA,NA," 1782","cases"
"36",2016-05-28,"Colombia-Atlantico","province","zika_suspected","CO0003",NA,NA," 94","cases"
"37",2016-05-28,"Colombia-Santa_Marta","province","zika_confirmed_laboratory","CO0001",NA,NA," 149","cases"
"38",2016-05-28,"Colombia-Santa_Marta","province","zika_confirmed_clinic","CO0002",NA,NA," 1740","cases"
"39",2016-05-28,"Colombia-Santa_Marta","province","zika_suspected","CO0003",NA,NA,"  0","cases"
"40",2016-05-28,"Colombia-Sucre","province","zika_confirmed_laboratory","CO0001",NA,NA," 104","cases"
"41",2016-05-28,"Colombia-Sucre","province","zika_confirmed_clinic","CO0002",NA,NA," 1236","cases"
"42",2016-05-28,"Colombia-Sucre","province","zika_suspected","CO0003",NA,NA,"231","cases"
"43",2016-05-28,"Colombia-Arauca","province","zika_confirmed_laboratory","CO0001",NA,NA," 120","cases"
"44",2016-05-28,"Colombia-Arauca","province","zika_confirmed_clinic","CO0002",NA,NA," 1331","cases"
"45",2016-05-28,"Colombia-Arauca","province","zika_suspected","CO0003",NA,NA," 46","cases"
"46",2016-05-28,"Colombia-Cesar","province","zika_confirmed_laboratory","CO0001",NA,NA," 232","cases"
"47",2016-05-28,"Colombia-Cesar","province","zika_confirmed_clinic","CO0002",NA,NA," 1132","cases"
"48",2016-05-28,"Colombia-Cesar","province","zika_suspected","CO0003",NA,NA,"107","cases"
"49",2016-05-28,"Colombia-Magdalena","province","zika_confirmed_laboratory","CO0001",NA,NA," 134","cases"
"50",2016-05-28,"Colombia-Magdalena","province","zika_confirmed_clinic","CO0002",NA,NA,"  932","cases"
"51",2016-05-28,"Colombia-Magdalena","province","zika_suspected","CO0003",NA,NA,"160","cases"
"52",2016-05-28,"Colombia-San_Andres","province","zika_confirmed_laboratory","CO0001",NA,NA,"  64","cases"
"53",2016-05-28,"Colombia-San_Andres","province","zika_confirmed_clinic","CO0002",NA,NA," 1035","cases"
"54",2016-05-28,"Colombia-San_Andres","province","zika_suspected","CO0003",NA,NA," 15","cases"
"55",2016-05-28,"Colombia-Risaralda","province","zika_confirmed_laboratory","CO0001",NA,NA," 119","cases"
"56",2016-05-28,"Colombia-Risaralda","province","zika_confirmed_clinic","CO0002",NA,NA,"  987","cases"
"57",2016-05-28,"Colombia-Risaralda","province","zika_suspected","CO0003",NA,NA,"  2","cases"
"58",2016-05-28,"Colombia-Caqueta","province","zika_confirmed_laboratory","CO0001",NA,NA," 124","cases"
"59",2016-05-28,"Colombia-Caqueta","province","zika_confirmed_clinic","CO0002",NA,NA,"  951","cases"
"60",2016-05-28,"Colombia-Caqueta","province","zika_suspected","CO0003",NA,NA," 25","cases"
"61",2016-05-28,"Colombia-Cartagena","province","zika_confirmed_laboratory","CO0001",NA,NA,"  92","cases"
"62",2016-05-28,"Colombia-Cartagena","province","zika_confirmed_clinic","CO0002",NA,NA,"  877","cases"
"63",2016-05-28,"Colombia-Cartagena","province","zika_suspected","CO0003",NA,NA,"  0","cases"
"64",2016-05-28,"Colombia-Bolivar","province","zika_confirmed_laboratory","CO0001",NA,NA," 134","cases"
"65",2016-05-28,"Colombia-Bolivar","province","zika_confirmed_clinic","CO0002",NA,NA,"  559","cases"
"66",2016-05-28,"Colombia-Bolivar","province","zika_suspected","CO0003",NA,NA,"144","cases"
"67",2016-05-28,"Colombia-Guajira","province","zika_confirmed_laboratory","CO0001",NA,NA,"  93","cases"
"68",2016-05-28,"Colombia-Guajira","province","zika_confirmed_clinic","CO0002",NA,NA,"  496","cases"
"69",2016-05-28,"Colombia-Guajira","province","zika_suspected","CO0003",NA,NA,"104","cases"
"70",2016-05-28,"Colombia-Putumayo","province","zika_confirmed_laboratory","CO0001",NA,NA,"  92","cases"
"71",2016-05-28,"Colombia-Putumayo","province","zika_confirmed_clinic","CO0002",NA,NA,"  373","cases"
"72",2016-05-28,"Colombia-Putumayo","province","zika_suspected","CO0003",NA,NA,"  6","cases"
"73",2016-05-28,"Colombia-Buenaventura","province","zika_confirmed_laboratory","CO0001",NA,NA,"   4","cases"
"74",2016-05-28,"Colombia-Buenaventura","province","zika_confirmed_clinic","CO0002",NA,NA,"  426","cases"
"75",2016-05-28,"Colombia-Buenaventura","province","zika_suspected","CO0003",NA,NA,"  0","cases"
"76",2016-05-28,"Colombia-Quindio","province","zika_confirmed_laboratory","CO0001",NA,NA,"  21","cases"
"77",2016-05-28,"Colombia-Quindio","province","zika_confirmed_clinic","CO0002",NA,NA,"  270","cases"
"78",2016-05-28,"Colombia-Quindio","province","zika_suspected","CO0003",NA,NA," 37","cases"
"79",2016-05-28,"Colombia-Amazonas","province","zika_confirmed_laboratory","CO0001",NA,NA,"  27","cases"
"80",2016-05-28,"Colombia-Amazonas","province","zika_confirmed_clinic","CO0002",NA,NA,"  252","cases"
"81",2016-05-28,"Colombia-Amazonas","province","zika_suspected","CO0003",NA,NA," 38","cases"
"82",2016-05-28,"Colombia-Boyaca","province","zika_confirmed_laboratory","CO0001",NA,NA,"  77","cases"
"83",2016-05-28,"Colombia-Boyaca","province","zika_confirmed_clinic","CO0002",NA,NA,"  199","cases"
