"","report_date","location","location_type","data_field","data_field_code","time_period","time_period_type","value","unit"
"1",2016-07-09,"Colombia-Valle","province","zika_confirmed_laboratory","CO0001",NA,NA," 890","cases"
"2",2016-07-09,"Colombia-Valle","province","zika_confirmed_clinic","CO0002",NA,NA,"22939","cases"
"3",2016-07-09,"Colombia-Valle","province","zika_suspected","CO0003",NA,NA,"167","cases"
"4",2016-07-09,"Colombia-Norte_Santander","province","zika_confirmed_laboratory","CO0001",NA,NA,"1521","cases"
"5",2016-07-09,"Colombia-Norte_Santander","province","zika_confirmed_clinic","CO0002",NA,NA," 8394","cases"
"6",2016-07-09,"Colombia-Norte_Santander","province","zika_suspected","CO0003",NA,NA," 84","cases"
"7",2016-07-09,"Colombia-Santander","province","zika_confirmed_laboratory","CO0001",NA,NA," 443","cases"
"8",2016-07-09,"Colombia-Santander","province","zika_confirmed_clinic","CO0002",NA,NA," 8287","cases"
"9",2016-07-09,"Colombia-Santander","province","zika_suspected","CO0003",NA,NA,"336","cases"
"10",2016-07-09,"Colombia-Tolima","province","zika_confirmed_laboratory","CO0001",NA,NA," 822","cases"
"11",2016-07-09,"Colombia-Tolima","province","zika_confirmed_clinic","CO0002",NA,NA," 5821","cases"
"12",2016-07-09,"Colombia-Tolima","province","zika_suspected","CO0003",NA,NA,"185","cases"
"13",2016-07-09,"Colombia-Huila","province","zika_confirmed_laboratory","CO0001",NA,NA," 915","cases"
"14",2016-07-09,"Colombia-Huila","province","zika_confirmed_clinic","CO0002",NA,NA," 5704","cases"
"15",2016-07-09,"Colombia-Huila","province","zika_suspected","CO0003",NA,NA,"100","cases"
"16",2016-07-09,"Colombia-Cundinamarca","province","zika_confirmed_laboratory","CO0001",NA,NA," 317","cases"
"17",2016-07-09,"Colombia-Cundinamarca","province","zika_confirmed_clinic","CO0002",NA,NA," 4546","cases"
"18",2016-07-09,"Colombia-Cundinamarca","province","zika_suspected","CO0003",NA,NA,"312","cases"
"19",2016-07-09,"Colombia-Barranquilla","province","zika_confirmed_laboratory","CO0001",NA,NA," 238","cases"
"20",2016-07-09,"Colombia-Barranquilla","province","zika_confirmed_clinic","CO0002",NA,NA," 4248","cases"
"21",2016-07-09,"Colombia-Barranquilla","province","zika_suspected","CO0003",NA,NA,"  0","cases"
"22",2016-07-09,"Colombia-Meta","province","zika_confirmed_laboratory","CO0001",NA,NA," 580","cases"
"23",2016-07-09,"Colombia-Meta","province","zika_confirmed_clinic","CO0002",NA,NA," 3234","cases"
"24",2016-07-09,"Colombia-Meta","province","zika_suspected","CO0003",NA,NA," 70","cases"
"25",2016-07-09,"Colombia-Casanare","province","zika_confirmed_laboratory","CO0001",NA,NA," 280","cases"
"26",2016-07-09,"Colombia-Casanare","province","zika_confirmed_clinic","CO0002",NA,NA," 3402","cases"
"27",2016-07-09,"Colombia-Casanare","province","zika_suspected","CO0003",NA,NA," 22","cases"
"28",2016-07-09,"Colombia-Cordoba","province","zika_confirmed_laboratory","CO0001",NA,NA," 253","cases"
"29",2016-07-09,"Colombia-Cordoba","province","zika_confirmed_clinic","CO0002",NA,NA," 2413","cases"
"30",2016-07-09,"Colombia-Cordoba","province","zika_suspected","CO0003",NA,NA,"519","cases"
"31",2016-07-09,"Colombia-Antioquia","province","zika_confirmed_laboratory","CO0001",NA,NA," 335","cases"
"32",2016-07-09,"Colombia-Antioquia","province","zika_confirmed_clinic","CO0002",NA,NA," 1733","cases"
"33",2016-07-09,"Colombia-Antioquia","province","zika_suspected","CO0003",NA,NA,"266","cases"
"34",2016-07-09,"Colombia-Atlantico","province","zika_confirmed_laboratory","CO0001",NA,NA," 121","cases"
"35",2016-07-09,"Colombia-Atlantico","province","zika_confirmed_clinic","CO0002",NA,NA," 1818","cases"
"36",2016-07-09,"Colombia-Atlantico","province","zika_suspected","CO0003",NA,NA," 96","cases"
"37",2016-07-09,"Colombia-Santa_Marta","province","zika_confirmed_laboratory","CO0001",NA,NA," 155","cases"
"38",2016-07-09,"Colombia-Santa_Marta","province","zika_confirmed_clinic","CO0002",NA,NA," 1763","cases"
"39",2016-07-09,"Colombia-Santa_Marta","province","zika_suspected","CO0003",NA,NA,"  0","cases"
"40",2016-07-09,"Colombia-Arauca","province","zika_confirmed_laboratory","CO0001",NA,NA," 191","cases"
"41",2016-07-09,"Colombia-Arauca","province","zika_confirmed_clinic","CO0002",NA,NA," 1534","cases"
"42",2016-07-09,"Colombia-Arauca","province","zika_suspected","CO0003",NA,NA," 41","cases"
"43",2016-07-09,"Colombia-Sucre","province","zika_confirmed_laboratory","CO0001",NA,NA," 107","cases"
"44",2016-07-09,"Colombia-Sucre","province","zika_confirmed_clinic","CO0002",NA,NA," 1279","cases"
"45",2016-07-09,"Colombia-Sucre","province","zika_suspected","CO0003",NA,NA,"213","cases"
"46",2016-07-09,"Colombia-Cesar","province","zika_confirmed_laboratory","CO0001",NA,NA," 245","cases"
"47",2016-07-09,"Colombia-Cesar","province","zika_confirmed_clinic","CO0002",NA,NA," 1171","cases"
"48",2016-07-09,"Colombia-Cesar","province","zika_suspected","CO0003",NA,NA,"107","cases"
"49",2016-07-09,"Colombia-Magdalena","province","zika_confirmed_laboratory","CO0001",NA,NA," 140","cases"
"50",2016-07-09,"Colombia-Magdalena","province","zika_confirmed_clinic","CO0002",NA,NA,"  967","cases"
"51",2016-07-09,"Colombia-Magdalena","province","zika_suspected","CO0003",NA,NA,"167","cases"
"52",2016-07-09,"Colombia-Risaralda","province","zika_confirmed_laboratory","CO0001",NA,NA," 130","cases"
"53",2016-07-09,"Colombia-Risaralda","province","zika_confirmed_clinic","CO0002",NA,NA," 1133","cases"
"54",2016-07-09,"Colombia-Risaralda","province","zika_suspected","CO0003",NA,NA,"  2","cases"
"55",2016-07-09,"Colombia-Caqueta","province","zika_confirmed_laboratory","CO0001",NA,NA," 234","cases"
"56",2016-07-09,"Colombia-Caqueta","province","zika_confirmed_clinic","CO0002",NA,NA,"  873","cases"
"57",2016-07-09,"Colombia-Caqueta","province","zika_suspected","CO0003",NA,NA," 25","cases"
"58",2016-07-09,"Colombia-San_Andres","province","zika_confirmed_laboratory","CO0001",NA,NA,"  66","cases"
"59",2016-07-09,"Colombia-San_Andres","province","zika_confirmed_clinic","CO0002",NA,NA," 1036","cases"
"60",2016-07-09,"Colombia-San_Andres","province","zika_suspected","CO0003",NA,NA," 15","cases"
"61",2016-07-09,"Colombia-Cartagena","province","zika_confirmed_laboratory","CO0001",NA,NA," 103","cases"
"62",2016-07-09,"Colombia-Cartagena","province","zika_confirmed_clinic","CO0002",NA,NA,"  901","cases"
"63",2016-07-09,"Colombia-Cartagena","province","zika_suspected","CO0003",NA,NA,"  0","cases"
"64",2016-07-09,"Colombia-Bolivar","province","zika_confirmed_laboratory","CO0001",NA,NA," 139","cases"
"65",2016-07-09,"Colombia-Bolivar","province","zika_confirmed_clinic","CO0002",NA,NA,"  579","cases"
"66",2016-07-09,"Colombia-Bolivar","province","zika_suspected","CO0003",NA,NA,"148","cases"
"67",2016-07-09,"Colombia-Guajira","province","zika_confirmed_laboratory","CO0001",NA,NA,"  95","cases"
"68",2016-07-09,"Colombia-Guajira","province","zika_confirmed_clinic","CO0002",NA,NA,"  507","cases"
"69",2016-07-09,"Colombia-Guajira","province","zika_suspected","CO0003",NA,NA,"105","cases"
"70",2016-07-09,"Colombia-Putumayo","province","zika_confirmed_laboratory","CO0001",NA,NA," 110","cases"
"71",2016-07-09,"Colombia-Putumayo","province","zika_confirmed_clinic","CO0002",NA,NA,"  389","cases"
"72",2016-07-09,"Colombia-Putumayo","province","zika_suspected","CO0003",NA,NA,"  6","cases"
"73",2016-07-09,"Colombia-Buenaventura","province","zika_confirmed_laboratory","CO0001",NA,NA,"   5","cases"
"74",2016-07-09,"Colombia-Buenaventura","province","zika_confirmed_clinic","CO0002",NA,NA,"  449","cases"
"75",2016-07-09,"Colombia-Buenaventura","province","zika_suspected","CO0003",NA,NA,"  0","cases"
"76",2016-07-09,"Colombia-Quindio","province","zika_confirmed_laboratory","CO0001",NA,NA,"  24","cases"
"77",2016-07-09,"Colombia-Quindio","province","zika_confirmed_clinic","CO0002",NA,NA,"  337","cases"
"78",2016-07-09,"Colombia-Quindio","province","zika_suspected","CO0003",NA,NA," 12","cases"
