"","report_date","location","location_type","data_field","data_field_code","time_period","time_period_type","value","unit"
"1",2017-08-12,"Colombia-Valle","province","zika_confirmed_laboratory","CO0001",NA,NA," 0","cases"
"2",2017-08-12,"Colombia-Valle","province","zika_confirmed_clinic","CO0002",NA,NA," 813","cases"
"3",2017-08-12,"Colombia-Santander","province","zika_confirmed_laboratory","CO0001",NA,NA," 0","cases"
"4",2017-08-12,"Colombia-Santander","province","zika_confirmed_clinic","CO0002",NA,NA," 127","cases"
"5",2017-08-12,"Colombia-Tolima","province","zika_confirmed_laboratory","CO0001",NA,NA," 1","cases"
"6",2017-08-12,"Colombia-Tolima","province","zika_confirmed_clinic","CO0002",NA,NA,"  81","cases"
"7",2017-08-12,"Colombia-Cundinamarca","province","zika_confirmed_laboratory","CO0001",NA,NA," 0","cases"
"8",2017-08-12,"Colombia-Cundinamarca","province","zika_confirmed_clinic","CO0002",NA,NA,"  47","cases"
"9",2017-08-12,"Colombia-Meta","province","zika_confirmed_laboratory","CO0001",NA,NA," 0","cases"
"10",2017-08-12,"Colombia-Meta","province","zika_confirmed_clinic","CO0002",NA,NA,"  45","cases"
"11",2017-08-12,"Colombia-Antioquia","province","zika_confirmed_laboratory","CO0001",NA,NA," 0","cases"
"12",2017-08-12,"Colombia-Antioquia","province","zika_confirmed_clinic","CO0002",NA,NA,"  42","cases"
"13",2017-08-12,"Colombia-Casanare","province","zika_confirmed_laboratory","CO0001",NA,NA," 0","cases"
"14",2017-08-12,"Colombia-Casanare","province","zika_confirmed_clinic","CO0002",NA,NA,"  36","cases"
"15",2017-08-12,"Colombia-Huila","province","zika_confirmed_laboratory","CO0001",NA,NA," 0","cases"
"16",2017-08-12,"Colombia-Huila","province","zika_confirmed_clinic","CO0002",NA,NA,"  34","cases"
"17",2017-08-12,"Colombia-Norte_Santander","province","zika_confirmed_laboratory","CO0001",NA,NA," 1","cases"
"18",2017-08-12,"Colombia-Norte_Santander","province","zika_confirmed_clinic","CO0002",NA,NA,"  32","cases"
"19",2017-08-12,"Colombia-Cesar","province","zika_confirmed_laboratory","CO0001",NA,NA," 0","cases"
"20",2017-08-12,"Colombia-Cesar","province","zika_confirmed_clinic","CO0002",NA,NA,"  24","cases"
"21",2017-08-12,"Colombia-Risaralda","province","zika_confirmed_laboratory","CO0001",NA,NA," 1","cases"
