"report_date","location","location_type","data_field","data_field_code","time_period","time_period_type","value","unit"
"2016-08-16","Guatemala","country","total_zika_suspected","GT0001",NA,NA,26,"cases"
"2016-08-16","Guatemala-Zacapa","municipality","total_zika_suspected","GT0001",NA,NA,0,"cases"
"2016-08-16","Guatemala-Santa_Rosa","municipality","total_zika_suspected","GT0001",NA,NA,0,"cases"
"2016-08-16","Guatemala-Chiquimula","municipality","total_zika_suspected","GT0001",NA,NA,0,"cases"
"2016-08-16","Guatemala-El_Progreso","municipality","total_zika_suspected","GT0001",NA,NA,0,"cases"
"2016-08-16","Guatemala-Jalapa","municipality","total_zika_suspected","GT0001",NA,NA,2,"cases"
"2016-08-16","Guatemala-Quetzaltenango","municipality","total_zika_suspected","GT0001",NA,NA,0,"cases"
"2016-08-16","Guatemala-Peten_Sur_Oriental","municipality","total_zika_suspected","GT0001",NA,NA,0,"cases"
"2016-08-16","Guatemala-Suchitepequez","municipality","total_zika_suspected","GT0001",NA,NA,0,"cases"
"2016-08-16","Guatemala-Central","municipality","total_zika_suspected","GT0001",NA,NA,7,"cases"
"2016-08-16","Guatemala-Retalhuleu","municipality","total_zika_suspected","GT0001",NA,NA,0,"cases"
"2016-08-16","Guatemala-Jutiapa","municipality","total_zika_suspected","GT0001",NA,NA,0,"cases"
"2016-08-16","Guatemala-Nor_Occidente","municipality","total_zika_suspected","GT0001",NA,NA,3,"cases"
"2016-08-16","Guatemala-Izabal","municipality","total_zika_suspected","GT0001",NA,NA,3,"cases"
"2016-08-16","Guatemala-Escuintla","municipality","total_zika_suspected","GT0001",NA,NA,6,"cases"
"2016-08-16","Guatemala-Ixcan","municipality","total_zika_suspected","GT0001",NA,NA,0,"cases"
"2016-08-16","Guatemala-Peten_Norte","municipality","total_zika_suspected","GT0001",NA,NA,0,"cases"
"2016-08-16","Guatemala-Nor_Oriente","municipality","total_zika_suspected","GT0001",NA,NA,0,"cases"
"2016-08-16","Guatemala-Sur","municipality","total_zika_suspected","GT0001",NA,NA,1,"cases"
"2016-08-16","Guatemala-San_Marcos","municipality","total_zika_suspected","GT0001",NA,NA,0,"cases"
"2016-08-16","Guatemala-Peten_Sur_Occidental","municipality","total_zika_suspected","GT0001",NA,NA,0,"cases"
"2016-08-16","Guatemala-El_Quiche","municipality","total_zika_suspected","GT0001",NA,NA,1,"cases"
"2016-08-16","Guatemala-Baja_Verapaz","municipality","total_zika_suspected","GT0001",NA,NA,0,"cases"
"2016-08-16","Guatemala-Solola","municipality","total_zika_suspected","GT0001",NA,NA,0,"cases"
"2016-08-16","Guatemala-Chimaltenango","municipality","total_zika_suspected","GT0001",NA,NA,0,"cases"
