"report_date","location","location_type","data_field","data_field_code","time_period","time_period_type","value","unit"
"2016-01-14","Guatemala","country","total_zika_confirmed_cumulative","GT0008",NA,NA,68,"cases"
"2016-01-14","Guatemala","country","total_zika_suspected_cumulative","GT0007",NA,NA,200,"cases"
"2016-01-14","Guatemala-Zacapa","municipality","total_zika_suspected_cumulative","GT0007",NA,NA,167,"cases"
"2016-01-14","Guatemala-Izabal","municipality","total_zika_suspected_cumulative","GT0007",NA,NA,8,"cases"
"2016-01-14","Guatemala-Jalapa","municipality","total_zika_suspected_cumulative","GT0007",NA,NA,4,"cases"
"2016-01-14","Guatemala-Quetzaltenango","municipality","total_zika_suspected_cumulative","GT0007",NA,NA,7,"cases"
"2016-01-14","Guatemala-Escuintla","municipality","total_zika_suspected_cumulative","GT0007",NA,NA,6,"cases"
"2016-01-14","Guatemala-Suchitepequez","municipality","total_zika_suspected_cumulative","GT0007",NA,NA,3,"cases"
"2016-01-14","Guatemala-Peten_Norte","municipality","total_zika_suspected_cumulative","GT0007",NA,NA,1,"cases"
"2016-01-14","Guatemala-San_Marcos","municipality","total_zika_suspected_cumulative","GT0007",NA,NA,2,"cases"
"2016-01-14","Guatemala-Sur","municipality","total_zika_suspected_cumulative","GT0007",NA,NA,1,"cases"
"2016-01-14","Guatemala-Alta_Verapaz","municipality","total_zika_suspected_cumulative","GT0007",NA,NA,1,"cases"
